,combined
16,"SO: Journal of Economic Literature, 10(1), March 1972, pp. 26-35"
17,IS: 0022-0515
18,AV: http://www.aeaweb.org/jel/index.php
19,DT: Journal Article
20,PY: 1972
21,DE: History of Economic Thought--Individuals 0322Macroeconomic Theory--General 0230
22,LA: English
23,UD: 199006
24,AN: 0065263
25,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
26,"TI: A Note on ""Understanding the Marxian Notion of Exploitation."""
27,"AU: Lerner, Abba P."
28,AF: Unlisted
29,"SO: Journal of Economic Literature, 10(1), March 1972, pp. 50-51"
30,IS: 0022-0515
31,AV: http://www.aeaweb.org/jel/index.php
32,DT: Journal Article
33,PY: 1972
34,DE: History of Economic Thought--Individuals 0322
35,LA: English
36,UD: 199006
37,AN: 0065264
38,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
39,TI: A Reply to Professor Worcester
40,"AU: Mishan, E. J."
41,AF: Unlisted
42,"SO: Journal of Economic Literature, 10(1), March 1972, pp. 59-62"
43,IS: 0022-0515
44,AV: http://www.aeaweb.org/jel/index.php
45,DT: Journal Article
46,PY: 1972
47,DE: Welfare Theory--Externalities 0244
48,LA: English
49,UD: 199006
50,AN: 0065265
51,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
52,TI: The Economics of Marx: An Ecumenical Reply
53,"AU: Samuelson, Paul A."
54,AF: Unlisted
55,"SO: Journal of Economic Literature, 10(1), March 1972, pp. 51-57"
56,IS: 0022-0515
57,AV: http://www.aeaweb.org/jel/index.php
58,DT: Journal Article
59,PY: 1972
60,DE: History of Economic Thought--Individuals 0322
61,LA: English
62,UD: 199006
63,AN: 0065266
64,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
65,"TI: The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969"
66,"AU: Siegfried, John J."
67,AF: Unlisted
68,"SO: Journal of Economic Literature, 10(1), March 1972, pp. 31-49"
69,IS: 0022-0515
70,AV: http://www.aeaweb.org/jel/index.php
71,DT: Journal Article
72,PY: 1972
73,DE: General Economics 0110
74,GD: U.S.
75,GR: Northern America
76,LA: English
77,UD: 199006
78,AN: 0065267
79,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
80,"TI: A Note on ""The Postwar Literature on Externalities: An Interpretive Essay."""
81,"AU: Worcester, Dean A., Jr."
82,AF: Unlisted
83,"SO: Journal of Economic Literature, 10(1), March 1972, pp. 57-59"
84,IS: 0022-0515
85,AV: http://www.aeaweb.org/jel/index.php
86,DT: Journal Article
87,PY: 1972
88,DE: Welfare Theory--Externalities 0244
89,LA: English
90,UD: 199006
91,AN: 0065268
92,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
93,"TI: Theory of the Firm: Past, Present, and Future, An Interpretation"
94,"AU: Cyert, Richard M., Hedrick, Charles L."
95,"AF: Unlisted, Unlisted"
96,"SO: Journal of Economic Literature, 10(2), June 1972, pp. 398-412"
97,IS: 0022-0515
98,AV: http://www.aeaweb.org/jel/index.php
99,DT: Journal Article
100,PY: 1972
101,DE: Microeconomics--Theory of Production 0223Goals and Objectives of Firms 5140Organization and Decision Theory 5110
102,LA: English
103,UD: 199006
104,AN: 0066645
105,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
106,TI: Two Books on the Theory of Income Distribution: A Review Article
107,"AU: Ferguson, C. E., Nell, Edward J."
108,"AF: Unlisted, Unlisted"
109,"SO: Journal of Economic Literature, 10(2), June 1972, pp. 437-53"
110,IS: 0022-0515
111,AV: http://www.aeaweb.org/jel/index.php
112,DT: Journal Article
113,PY: 1972
114,DE: Microeconomics--Theory of Factor Distribution and Distributive Shares 0224Macroeconomics--Theory of Aggregate Distribution 0235
115,LA: English
116,UD: 199006
117,AN: 0066646
118,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
119,TI: Recent Developments in Customs Union Theory: An Interpretive Survey
120,"AU: Krauss, Melvyn B."
121,AF: Unlisted
122,"SO: Journal of Economic Literature, 10(2), June 1972, pp. 413-36"
123,IS: 0022-0515
124,AV: http://www.aeaweb.org/jel/index.php
125,DT: Journal Article
126,PY: 1972
127,DE: Theory of Economic Integration 4232
128,LA: English
129,UD: 199006
130,AN: 0066647
131,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
132,TI: A Student's Guide to American Federal Government Statistics
133,"AU: Morton, J. E."
134,AF: Unlisted
135,"SO: Journal of Economic Literature, 10(2), June 1972, pp. 371-97"
136,IS: 0022-0515
137,AV: http://www.aeaweb.org/jel/index.php
138,DT: Journal Article
139,PY: 1972
140,DE: Economic and Social Statistical Data and Analysis--General 2200
141,GD: U.S.
142,GR: Northern America
143,LA: English
144,UD: 199006
145,AN: 0066648
146,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
147,TI: The Dollar's Place in the International System: Suggested Criteria for the Appraisal of Emerging Views
148,"AU: Fellner, William"
149,AF: Unlisted
150,"SO: Journal of Economic Literature, 10(3), September 1972, pp. 735-56"
151,IS: 0022-0515
152,AV: http://www.aeaweb.org/jel/index.php
153,DT: Journal Article
154,PY: 1972
155,DE: International Monetary Arrangements 4320
156,GD: U.S.
157,GR: Northern America
158,LA: English
159,UD: 199006
160,AN: 0066649
161,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
162,TI: Development Policy: New Thinking About an Interpretation
163,"AU: Healey, Derek T."
164,AF: Unlisted
165,"SO: Journal of Economic Literature, 10(3), September 1972, pp. 757-97"
166,IS: 0022-0515
167,AV: http://www.aeaweb.org/jel/index.php
168,DT: Journal Article
169,PY: 1972
170,DE: Economic Development Models and Theories 1120Theory of International Trade and Economic Development 4114Economic Planning Policy 1136Income Distribution 2213Trade Relations 4210Economic Studies of Developing Countries--Comparative Country Studies 1211
171,LA: English
172,UD: 199006
173,AN: 0066650
174,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
175,TI: The Scientific Papers of Tjalling C. Koopmans: A Review Article
176,"AU: Malinvaud, Edmond"
177,AF: Unlisted
178,"SO: Journal of Economic Literature, 10(3), September 1972, pp. 798-802"
179,IS: 0022-0515
180,AV: http://www.aeaweb.org/jel/index.php
181,DT: Journal Article
182,PY: 1972
183,DE: History of Economic Thought--Individuals 0322Economic Methodology 0360Mathematical Methods and Models--General 2130General Economic Theory 0200
184,LA: English
185,UD: 199006
186,AN: 0066651
187,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
188,TI: Property Rights and Economic Theory: A Survey of Recent Literature
189,"AU: Furubotn, Eirik G., Pejovich, Svetozar"
190,"AF: Unlisted, Unlisted"
191,"SO: Journal of Economic Literature, 10(4), December 1972, pp. 1137-62"
192,IS: 0022-0515
193,AV: http://www.aeaweb.org/jel/index.php
194,DT: Journal Article
195,PY: 1972
196,DE: Welfare Theory--Externalities 0244Microeconomic Theory--General 0220Capitalist Economic Systems: Market Economies 0510
197,LA: English
198,UD: 199006
199,AN: 0069101
200,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
201,TI: Pareto Translated: A Review Article
202,"AU: Jaffe, William"
203,AF: Unlisted
204,"SO: Journal of Economic Literature, 10(4), December 1972, pp. 1190-1201"
205,IS: 0022-0515
206,AV: http://www.aeaweb.org/jel/index.php
207,DT: Journal Article
208,PY: 1972
209,DE: History of Economic Thought--Individuals 0322
210,LA: English
211,UD: 199006
212,AN: 0069102
213,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
214,TI: Thirteen Critical Points in Contemporary Economic Theory: An Interpretation
215,"AU: Morgenstern, Oskar"
216,AF: Unlisted
217,"SO: Journal of Economic Literature, 10(4), December 1972, pp. 1163-89"
218,IS: 0022-0515
219,AV: http://www.aeaweb.org/jel/index.php
220,DT: Journal Article
221,PY: 1972
222,DE: General Economic Theory 0200
223,LA: English
224,UD: 199006
225,AN: 0069103
226,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
0,"TI: A Comment on J. J. Siegfried's ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969."""
1,"AU: Battalio, Raymond C., Hulett, Joe R., Kagel, John H."
2,"AF: Unlisted, Unlisted, Unlisted"
3,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 68-70"
4,IS: 0022-0515
5,AV: http://www.aeaweb.org/jel/index.php
6,DT: Journal Article
7,PY: 1973
8,GD: U.S.
9,GR: Northern America
10,LA: English
11,UD: 199006
12,AN: 0073068
13,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
14,"TI: Samuelson, Marx, and Their Latest Critics"
15,"AU: Bronfenbrenner, Martin"
16,AF: Unlisted
17,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 58-63"
18,IS: 0022-0515
19,AV: http://www.aeaweb.org/jel/index.php
20,DT: Journal Article
21,PY: 1973
22,DE: History of Economic Thought--General 0310History of Economic Thought--Individuals 0322Microeconomics--Theory of Firm and Industry under Competitive Market Structures 0225Comparative Economic Systems 0530
23,LA: English
24,UD: 199006
25,AN: 0073069
26,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
27,TI: The Production of Economic Literature: An Interpretation
28,"AU: Lovell, Michael C."
29,AF: Unlisted
30,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 27-55"
31,IS: 0022-0515
32,AV: http://www.aeaweb.org/jel/index.php
33,DT: Journal Article
34,PY: 1973
35,DE: General Economics 0110
36,LA: English
37,UD: 199006
38,AN: 0073070
39,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
40,TI: The Nature of the Savings Function in Developing Countries: A Survey of the Theoretical and Empirical Literature
41,"AU: Mikesell, Raymond F., Zinser, James E."
42,"AF: Unlisted, Unlisted"
43,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 1-26"
44,IS: 0022-0515
45,AV: http://www.aeaweb.org/jel/index.php
46,DT: Journal Article
47,PY: 1973
48,"DE: Macroeconomics--Theory of Aggregate Demand: Consumption 0232Economic Studies of Developing Countries--Latin American and Caribbean Countries 1216Consumer Economics--Living Standards, Composition of Overall Expenditures, and Empirical Consumption and Savings Studies 9211"
49,LA: English
50,UD: 199006
51,AN: 0073071
52,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
53,TI: The Editor's Comment
54,"AU: Perlman, Mark"
55,AF: Unlisted
56,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 56-58"
57,IS: 0022-0515
58,AV: http://www.aeaweb.org/jel/index.php
59,DT: Journal Article
60,PY: 1973
61,DE: General Economics 0110
62,LA: English
63,UD: 199006
64,AN: 0073072
65,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
66,"TI: Samuelson's ""Reply on Marxian Matters."""
67,"AU: Samuelson, Paul A."
68,AF: Unlisted
69,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 64-68"
70,IS: 0022-0515
71,AV: http://www.aeaweb.org/jel/index.php
72,DT: Journal Article
73,PY: 1973
74,DE: History of Economic Thought--General 0310History of Economic Thought--Individuals 0322Microeconomics--Theory of Firm and Industry under Competitive Market Structures 0225Comparative Economic Systems 0530
75,LA: English
76,UD: 199006
77,AN: 0073073
78,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
79,"TI: A Reply to the Comment of Professors Battalio, Hulett, and Kagel on ""The Publishing of Economic Papers and Its Impact on Graduate Faculty Ratings, 1960-1969."""
80,"AU: Siegfried, John J."
81,AF: Unlisted
82,"SO: Journal of Economic Literature, 11(1), March 1973, pp. 71-73"
83,IS: 0022-0515
84,AV: http://www.aeaweb.org/jel/index.php
85,DT: Journal Article
86,PY: 1973
87,LA: English
88,UD: 199006
89,AN: 0073074
90,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
91,TI: A Survey of Urban Economics
92,"AU: Goldstein, Gerald S., Moses, Leon N."
93,"AF: Unlisted, Unlisted"
94,"SO: Journal of Economic Literature, 11(2), June 1973, pp. 471-515"
95,IS: 0022-0515
96,AV: http://www.aeaweb.org/jel/index.php
97,DT: Journal Article
98,PY: 1973
99,"DE: Economics of Minorities, Economics of Discrimination 9170Urban Economics--General 9300Regional Economics--General 9410"
100,LA: English
101,UD: 199006
102,AN: 0073075
103,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
104,TI: The Value-Added Tax and the Liberalization of Foreign Trade in Developing Economies: A Comment
105,"AU: McKinnon, Ronald I."
106,AF: Unlisted
107,"SO: Journal of Economic Literature, 11(2), June 1973, pp. 520-24"
108,IS: 0022-0515
109,AV: http://www.aeaweb.org/jel/index.php
110,DT: Journal Article
111,PY: 1973
112,"DE: Fiscal Theory, Empirical Studies Illustrating Fiscal Theory 3212National Taxation, Revenue, and Subsidies 3230Theory of Protection 4113"
113,LA: English
114,UD: 199006
115,AN: 0073076
116,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
117,TI: Keynes and Today's Establishment in Economic Theory: A View
118,"AU: Shackle, G. L. S."
119,AF: Unlisted
120,"SO: Journal of Economic Literature, 11(2), June 1973, pp. 516-19"
121,IS: 0022-0515
122,AV: http://www.aeaweb.org/jel/index.php
123,DT: Journal Article
124,PY: 1973
125,DE: History of Economic Thought--Individuals 0322
126,LA: English
127,UD: 199006
128,AN: 0073077
129,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
130,TI: Reviewing Economics Textbooks: Some Comments on the Process
131,"AU: Norton, Hugh S."
132,AF: Unlisted
133,"SO: Journal of Economic Literature, 11(3), September 1973, pp. 889-97"
134,IS: 0022-0515
135,AV: http://www.aeaweb.org/jel/index.php
136,DT: Journal Article
137,PY: 1973
138,DE: General Economics 0110
139,LA: English
140,UD: 199006
141,AN: 0073078
142,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
143,TI: On the Classification of Economics Material
144,"AU: Perlman, Mark"
145,AF: Unlisted
146,"SO: Journal of Economic Literature, 11(3), September 1973, pp. 898-99"
147,IS: 0022-0515
148,AV: http://www.aeaweb.org/jel/index.php
149,DT: Journal Article
150,PY: 1973
151,"DE: General Economics 0110Industry Studies--Electrical, Gas, Communication, and Information Services 6352"
152,LA: English
153,UD: 199006
154,AN: 0073079
155,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
156,TI: Tariffs and Other Measures of Trade Control: A Survey of Recent Developments
157,"AU: Stern, Robert M."
158,AF: Unlisted
159,"SO: Journal of Economic Literature, 11(3), September 1973, pp. 857-88"
160,IS: 0022-0515
161,AV: http://www.aeaweb.org/jel/index.php
162,DT: Journal Article
163,PY: 1973
164,DE: Commercial Policy 4220Theory of Protection 4113Economic Integration--Policy and Empirical Studies 4233
