index,ArticleID,JEL
1660,5032,D83
1661,5032,D12
1662,5032,C91
1663,5033,D02
1664,5033,C91
1665,5033,D12
1666,5033,D72
1667,5034,D72
1668,5034,D82
1669,5034,D44
1670,5035,D82
1671,5035,J41
1672,5035,D86
1673,5036,D18
1674,5036,D86
1675,5036,D49
1676,5036,D14
1677,5037,M11
1678,5037,F14
1679,5037,G31
1680,5037,D92
1681,5037,L81
1682,5038,D82
1683,5038,D83
1684,5038,D84
1685,5039,D83
1686,5039,D44
1687,5039,D82
1688,5039,M37
1689,5039,D72
1690,5040,I11
1691,5040,O12
1692,5040,C93
1693,5040,M31
1694,5040,D12
1695,5041,G31
1696,5041,G32
1697,5041,O17
1698,5041,L26
1699,5041,K22
1700,5042,J41
1701,5042,D82
1702,5042,M12
1703,5042,D86
1704,5042,M52
1705,5043,C92
1706,5043,L21
1707,5043,M14
1708,5043,D23
1709,5044,M14
1710,5044,R33
1711,5044,G31
1712,5044,Q52
1713,5045,E32
1714,5045,O11
1715,5045,E13
1716,5045,E44
1717,5045,F43
1718,5045,O16
1719,5046,J22
1720,5046,H21
1721,5046,H24
1722,5046,H31
1723,5047,D82
1724,5047,D03
1725,5047,C93
1726,5047,L83
1727,5048,B20
1728,5048,B10
1729,5049,E52
1730,5049,E23
1731,5049,E31
1732,5049,E51
1733,5049,E43
1734,5049,C51
1735,5050,L83
1736,5050,D03
1737,5050,D81
1738,5051,J13
1739,5051,I21
1740,5051,I12
1741,5051,J16
1742,5052,P23
1743,5052,E21
1744,5052,E23
1745,5052,O16
1746,5052,P24
1747,5052,L60
1748,5052,E22
1749,5053,L11
1750,5053,L25
1751,5053,L81
1752,5054,L11
1753,5054,L13
1754,5054,D24
1755,5054,D42
1756,5054,L25
1757,5055,F13
1758,5055,O33
1759,5055,F15
1760,5055,O19
1761,5055,O24
1762,5056,E52
1763,5056,E31
1764,5056,E12
1765,5056,E32
1766,5056,E23
1767,5057,E52
1768,5057,E31
1769,5057,E24
1770,5057,E43
1771,5057,E41
1772,5058,D82
1773,5058,I28
1774,5058,I21
1775,5059,C71
1776,5059,C73
1777,5060,Q15
1778,5060,B31
1779,5060,Q25
1780,5060,N51
1781,5061,Q54
1782,5061,Q25
1783,5061,Q15
1784,5061,N51
1785,5062,Q25
1786,5062,Q21
1787,5062,Q54
1788,5062,Q15
1789,5062,Q22
1790,5063,A14
1791,5063,B19
1792,5063,B29
1793,5064,C91
1794,5065,C70
1795,5066,C70
1796,5067,E32
1797,5067,E65
1798,5067,E24
1799,5067,E23
1800,5067,E31
1801,5068,J22
1802,5068,D12
1803,5068,D84
1804,5069,J41
1805,5069,D44
1806,5069,D86
1807,5070,D12
1808,5070,D82
1809,5071,D82
1810,5071,C91
1811,5071,D81
1812,5071,J31
1813,5071,J16
1814,5072,D83
1815,5072,D11
1816,5073,D83
1817,5073,D82
1818,5073,D81
1819,5074,D81
1820,5074,D12
1821,5075,D81
1822,5076,D01
1823,5076,D11
1824,5076,D03
1825,5076,D83
1826,5077,D44
1827,5077,D12
1828,5078,B41
1829,5079,D86
1830,5079,J33
1831,5079,J31
1832,5079,J22
1833,5079,J41
1834,5080,E13
1835,5080,M31
1836,5080,E31
1837,5080,L11
1838,5080,E52
1839,5080,L81
1840,5080,L25
1841,5081,E32
1842,5081,L11
1843,5081,L25
1844,5081,G32
1845,5082,D12
1846,5082,M31
1847,5082,C91
1848,5083,G13
1849,5083,C91
1850,5083,G14
1851,5083,D83
1852,5084,J64
1853,5084,C91
1854,5084,D83
1855,5085,C73
1856,5086,D83
1857,5086,C91
1858,5086,D12
1859,5086,D81
1860,5087,L62
1861,5087,R41
1862,5088,D12
1863,5088,C53
1864,5088,Q47
1865,5088,Q41
1866,5088,L71
1867,5089,G24
1868,5089,G21
1869,5089,D83
1870,5090,G01
1871,5090,G32
1872,5090,G28
1873,5090,G21
1874,5090,G24
1875,5091,G21
1876,5091,G24
1877,5092,G24
1878,5092,G21
1879,5093,L66
1880,5093,L11
1881,5093,L81
1882,5094,N54
1883,5094,L66
1884,5094,N53
1885,5094,L11
1886,5094,Q13
1887,5095,J23
1888,5095,L11
1889,5095,J43
1890,5095,L66
1891,5095,Q13
1892,5096,Q13
1893,5096,L66
1894,5096,L11
1895,5097,A20
1896,5097,D60
1897,5098,A13
1898,5099,Z12
1899,5099,B31
1900,5099,A13
1901,5099,B12
1902,5100,A11
1903,5100,A12
1904,5100,A13
1905,5101,A23
1906,5102,C82
1907,5102,O47
1908,5102,E23
1909,5103,E31
1910,5103,L81
1911,5104,I18
1912,5104,H51
1913,5104,I12
1914,5105,D44
1915,5105,Z11
1916,5106,L82
1917,5106,D86
1918,5107,C43
1919,5107,Z11
1920,5108,D83
1921,5108,Z10
1922,5109,J22
1923,5109,H55
1924,5109,J26
1925,5109,J14
1926,5110,D24
1927,5110,L51
1928,5110,L93
1929,5110,L25
1930,5110,L98
1931,5111,L94
1932,5111,D24
1933,5111,Q41
1934,5111,Q42
1935,5112,G18
1936,5112,G28
1937,5112,L51
1938,5112,G21
1939,5113,Q41
1940,5113,Q48
1941,5113,L98
1942,5113,L94
1943,5114,Q54
1944,5114,P28
1945,5114,L98
1946,5114,Q58
1947,5114,L94
1948,5115,Q58
1949,5115,Q54
1950,5116,Q54
1951,5116,Q58
1952,5116,D78
1953,5117,Q53
1954,5117,Q54
1955,5117,Q58
1956,5118,K34
1957,5118,H23
1958,5119,K40
1959,5119,K13
1960,5120,H11
1961,5120,G20
1962,5120,E32
1963,5120,Z13
1964,5121,J13
1965,5121,K42
1966,5121,H76
1967,5122,J14
1968,5122,E32
1969,5122,J26
1970,5122,D14
1971,5122,E24
1972,5123,E32
1973,5123,F44
1974,5123,G01
1975,5123,F14
1976,5124,F14
1977,5124,G01
1978,5124,E32
1979,5124,F44
1980,5125,E22
1981,5125,E32
1982,5125,F14
1983,5126,G01
1984,5126,E32
1985,5126,F14
1986,5126,F44
1987,5127,D12
1988,5127,D40
1989,5128,Z13
1990,5128,D03
1991,5128,D12
1992,5129,D64
1993,5129,C93
1994,5130,Q23
1995,5130,O13
1996,5130,C93
1997,5131,J14
1998,5131,H55
1999,5131,J31
2000,5131,J45
2001,5132,I18
2002,5132,H23
2003,5132,J14
2004,5132,I12
2005,5132,J45
2006,5133,J45
2007,5133,I12
2008,5134,H71
2009,5134,D12
2010,5134,J26
2011,5134,H72
2012,5135,I12
2013,5135,R31
2014,5135,J45
2015,5135,J31
2016,5135,D12
2017,5136,R23
2018,5136,N31
2019,5136,R31
2020,5136,R21
2021,5136,N32
2022,5136,J15
2023,5137,K10
2024,5137,R23
2025,5137,J15
2026,5137,R31
2027,5138,R31
2028,5138,G21
2029,5138,N92
2030,5138,J15
2031,5138,R38
2032,5138,N42
2033,5138,N32
2034,5139,J15
2035,5139,D31
2036,5139,N41
2037,5139,N31
2038,5140,D12
2039,5140,I18
2040,5140,J14
2041,5141,D82
2042,5141,D12
2043,5141,I18
2044,5141,J14
2045,5142,I18
2046,5142,D12
2047,5142,J14
2048,5143,D12
2049,5143,I18
2050,5143,I11
2051,5144,F41
2052,5144,E10
2053,5145,E12
2054,5145,J14
2055,5145,J26
2056,5145,D14
2057,5146,D83
2058,5146,D03
2059,5146,D14
2060,5147,G12
2061,5147,E32
2062,5147,E44
2063,5148,G18
2064,5148,G28
2065,5148,G12
2066,5148,G01
2067,5149,D84
2068,5149,E32
2069,5150,D18
2070,5150,L51
2071,5150,D82
2072,5150,D12
2073,5151,D82
2074,5151,D83
2075,5152,D14
2076,5152,D83
2077,5153,I12
2078,5153,Q53
2079,5153,J13
2080,5154,Q25
2081,5154,Q53
2082,5154,Q28
2083,5154,J23
2084,5154,Q52
2085,5155,Q25
2086,5155,Q58
2087,5155,D12
2088,5155,Q53
2089,5155,Q28
2090,5156,L13
2091,5156,G32
2092,5156,L11
2093,5157,I21
2094,5157,J31
2095,5157,J45
2096,5157,H75
2097,5158,I21
2098,5158,J31
2099,5158,H75
2100,5158,J63
2101,5158,J61
2102,5158,J45
2103,5159,A11
2104,5159,I23
2105,5159,J31
2106,5159,J44
2107,5159,M51
2108,5160,E10
2109,5160,E32
2110,5161,J22
2111,5161,C52
2112,5162,J22
2113,5163,E24
2114,5163,D91
2115,5163,J22
2116,5163,E32
2117,5164,O47
2118,5164,Z13
2119,5165,O15
2120,5165,J13
2121,5165,J16
2122,5165,Z13
2123,5165,O17
2124,5166,Z13
2125,5167,O18
2126,5167,Z13
2127,5167,O15
2128,5167,D63
2129,5168,L11
2130,5168,L66
2131,5168,G34
2132,5169,J16
2133,5169,I23
2134,5170,I21
2135,5170,J13
2136,5170,J15
2137,5171,I21
2138,5171,J24
2139,5171,J15
2140,5171,H83
2141,5171,D31
2142,5172,C21
2143,5173,C51
2144,5173,C11
2145,5174,C21
2146,5175,C82
2147,5175,N33
2148,5175,E24
2149,5176,E24
2150,5176,N33
2151,5176,C82
2152,5177,G34
2153,5177,L13
2154,5177,L11
2155,5177,L25
2156,5177,D43
2157,5178,E24
2158,5178,C43
2159,5178,J31
2160,5178,L60
2161,5179,J11
2162,5179,O47
2163,5179,O15
2164,5179,J15
2165,5180,F44
2166,5180,O11
2167,5180,O47
2168,5180,E44
2169,5180,E32
2170,5180,G01
2171,5180,O16
2172,5181,O19
2173,5181,F24
2174,5181,O12
2175,5182,J71
2176,5182,J16
2177,5182,J81
2178,5182,J31
2179,5183,Z13
2180,5183,J15
2181,5183,J71
2182,5184,J31
2183,5184,J24
2184,5185,H71
2185,5185,H25
2186,5185,Q53
2187,5186,J61
2188,5186,J15
2189,5187,D91
2190,5187,D14
2191,5187,R31
2192,5187,G11
2193,5188,R31
2194,5188,J12
2195,5189,Q53
2196,5189,R23
2197,5189,H41
2198,5190,R23
2199,5190,D12
2200,5190,K42
2201,5191,J71
2202,5191,J16
2203,5192,J16
2204,5192,G34
2205,5192,M12
2206,5192,J31
2207,5192,J71
2208,5193,G22
2209,5193,I18
2210,5193,J16
2211,5193,H75
2212,5194,J11
2213,5194,J16
2214,5194,F24
2215,5194,F22
2216,5194,J13
2217,5195,Z13
2218,5195,Q53
2219,5195,D12
2220,5196,Q53
2221,5196,F11
2222,5196,F13
2223,5196,L63
2224,5196,H21
2225,5197,R33
2226,5197,O33
2227,5198,L94
2228,5198,Q41
2229,5198,L11
2230,5198,D12
2231,5199,Q41
2232,5199,D12
2233,5199,L94
2234,5200,L25
2235,5200,G32
2236,5200,L62
2237,5200,G33
2238,5200,D12
2239,5201,D12
2240,5201,G13
2241,5201,Q41
2242,5201,L62
2243,5202,L93
2244,5202,A12
2245,5202,L11
2246,5203,O47
2247,5203,E22
2248,5203,O33
2249,5203,O34
2250,5203,E23
2251,5203,E32
2252,5204,D12
2253,5204,J14
2254,5204,I11
2255,5205,D82
2256,5205,D83
2257,5205,Z13
2258,5206,F11
2259,5206,F13
2260,5207,D72
2261,5207,O17
2262,5207,K42
2263,5208,F14
2264,5208,D24
2265,5208,G31
2266,5208,L63
2267,5208,O33
2268,5208,O31
2269,5209,D31
2270,5209,D63
2271,5209,D74
2272,5210,L62
2273,5210,L51
2274,5210,Q48
2275,5211,J44
2276,5211,L83
2277,5211,J71
2278,5211,J15
2279,5211,J31
2280,5212,E63
2281,5212,E31
2282,5212,E24
2283,5212,E23
2284,5213,I21
2285,5213,J71
2286,5213,J24
2287,5213,J31
2288,5213,J15
2289,5214,D12
2290,5214,Z13
2291,5214,D83
2292,5215,E31
2293,5215,E52
2294,5215,G12
2295,5215,E43
2296,5215,H63
2297,5216,D82
2298,5216,D44
2299,5216,L81
2300,5217,D81
2301,5218,E58
2302,5218,D83
2303,5218,D82
2304,5218,E52
2305,5219,E42
2306,5219,G28
2307,5219,G21
2308,5220,L11
2309,5220,D11
2310,5220,D83
2311,5221,L82
2312,5221,L17
2313,5221,H41
2314,5222,H24
2315,5222,J13
2316,5223,J31
2317,5223,J16
2318,5223,J24
2319,5223,I21
2320,5224,L94
2321,5224,E01
2322,5224,Q53
2323,5224,Q56
2324,5225,H63
2325,5225,G01
2326,5225,N20
2327,5225,E44
2328,5225,F44
2329,5225,F34
2330,5226,E31
2331,5226,C43
2332,5227,I21
2333,5227,J45
2334,5227,O15
2335,5228,L51
2336,5228,J13
2337,5228,H75
2338,5228,L84
2339,5229,D44
2340,5229,G10
2341,5229,D82
2342,5230,G22
2343,5230,I18
2344,5230,D83
2345,5231,H11
2346,5231,H77
2347,5231,Z13
2348,5231,Z12
2349,5231,O17
2350,5231,J15
2351,5232,J31
2352,5232,J22
2353,5232,L92
2354,5233,D83
2355,5233,D02
2356,5233,O30
2357,5233,I23
2358,5234,E44
2359,5234,O47
2360,5234,E23
2361,5234,O41
2362,5235,N30
2363,5235,O50
2364,5235,N50
2365,5235,O10
2366,5235,O40
2367,5235,N10
2368,5236,C78
2369,5236,D85
2370,5237,O18
2371,5237,P25
2372,5237,L33
2373,5237,R31
2374,5237,R38
2375,5238,D14
2376,5238,R31
2377,5239,D14
2378,5239,R31
2379,5240,K42
2380,5241,O16
2381,5241,E22
2382,5241,E62
2383,5241,O17
2384,5241,D72
2385,5241,H25
2386,5241,E23
2387,5242,R23
2388,5242,R12
2389,5242,R11
2390,5243,H27
2391,5243,H23
2392,5243,D91
2393,5243,D14
2394,5244,D12
2395,5244,D14
2396,5244,J15
2397,5244,E21
2398,5245,D81
2399,5246,D81
2400,5246,D83
2401,5246,L26
2402,5246,D92
2403,5247,J31
2404,5247,I23
2405,5247,J24
2406,5248,Q18
2407,5248,Q12
2408,5248,Q16
2409,5248,Q13
2410,5249,G31
2411,5249,F31
2412,5250,D82
2413,5250,D43
2414,5250,K21
2415,5250,L65
2416,5250,L61
2417,5250,L12
2418,5251,F31
2419,5251,L81
2420,5251,L11
2421,5252,I22
2422,5252,H52
2423,5252,D14
2424,5252,J24
2425,5252,I23
2426,5253,O11
2427,5253,E13
2428,5253,F43
2429,5253,E20
2430,5253,E43
2431,5253,F32
2432,5253,E32
2433,5254,C71
2434,5254,C91
2435,5254,D71
2436,5255,D83
2437,5255,D82
2438,5255,K40
2439,5255,M31
2440,5255,D72
2441,5256,R48
2442,5256,R41
2443,5257,R42
2444,5257,D44
2445,5257,H76
2446,5258,L78
2447,5258,Q53
2448,5258,L51
2449,5258,Q58
2450,5258,L71
2451,5259,G13
2452,5259,O16
2453,5259,G12
2454,5259,P34
2455,5260,I23
2456,5260,J31
2457,5260,J24
2458,5261,D12
2459,5261,D11
2460,5262,F41
2461,5262,F31
2462,5262,E52
2463,5263,E21
2464,5263,E24
2465,5263,J64
2466,5263,J31
2467,5263,J41
2468,5263,E32
2469,5263,D81
2470,5264,E37
2471,5264,E32
2472,5264,D83
2473,5264,C53
2474,5264,D84
2475,5265,J41
2476,5265,D81
2477,5265,J64
2478,5265,J31
2479,5265,D83
2480,5266,D12
2481,5266,D03
2482,5266,D83
2483,5267,J24
2484,5267,J31
2485,5267,D91
2486,5267,D31
2487,5268,G12
2488,5268,D83
2489,5268,D21
2490,5268,G14
2491,5268,L11
2492,5269,N81
2493,5269,L82
2494,5269,D72
2495,5269,N82
2496,5269,L11
2497,5269,N42
2498,5269,N41
2499,5270,J15
2500,5270,H75
2501,5270,R23
2502,5270,I21
2503,5271,G22
2504,5271,D14
2505,5271,I11
2506,5271,D91
2507,5271,J32
2508,5272,O15
2509,5272,R23
2510,5272,L98
2511,5272,O18
2512,5272,H54
2513,5272,L94
2514,5273,D83
2515,5273,D12
2516,5273,I31
2517,5274,L96
2518,5274,L98
2519,5274,M10
2520,5275,Q57
2521,5275,N51
2522,5275,F14
2523,5275,N71
2524,5276,C92
2525,5276,D50
2526,5277,N57
2527,5277,J15
2528,5277,Z13
2529,5278,D72
2530,5278,P26
2531,5278,L82
2532,5279,O47
2533,5279,N43
2534,5279,N13
2535,5280,H55
2536,5280,J28
2537,5280,J14
2538,5280,J31
2539,5281,D64
2540,5281,J31
2541,5282,D83
2542,5282,C73
2543,5282,D82
2544,5282,D86
2545,5283,G01
2546,5283,G31
2547,5283,D82
2548,5283,D86
2549,5283,G20
2550,5284,O44
2551,5284,Q58
2552,5284,O33
2553,5284,Q30
2554,5284,Q54
2555,5284,Q56
2556,5285,M10
2557,5285,E23
2558,5285,F23
2559,5285,M16
2560,5285,O30
2561,5285,D24
2562,5286,K10
2563,5286,D83
2564,5286,D82
2565,5286,D72
2566,5287,G01
2567,5287,E23
2568,5287,E44
2569,5287,E32
2570,5287,G32
2571,5288,I38
2572,5288,R38
2573,5288,R23
2574,5288,J22
2575,5289,H81
2576,5289,G31
2577,5289,D82
2578,5289,G01
2579,5289,D83
2580,5290,L86
2581,5290,C78
2582,5290,L15
2583,5291,C72
2584,5291,C78
2585,5291,C91
2586,5292,F41
2587,5292,E13
2588,5292,F31
2589,5292,F14
2590,5292,F44
2591,5292,M31
2592,5293,O31
2593,5293,D45
2594,5293,N42
2595,5293,L24
2596,5293,O34
2597,5294,O12
2598,5294,R23
2599,5294,Z13
2600,5294,D86
2601,5294,G22
2602,5294,D12
2603,5294,O18
2604,5295,C91
2605,5295,D81
2606,5295,D84
2607,5295,D12
2608,5296,I31
2609,5296,D63
2610,5296,O15
2611,5296,I32
2612,5297,E23
2613,5297,N12
2614,5297,J51
2615,5297,E62
2616,5297,N42
2617,5297,E32
2618,5297,E52
2619,5298,L86
2620,5298,R23
2621,5298,R11
2622,5298,O33
2623,5298,J31
2624,5299,G28
2625,5299,D14
2626,5299,O16
2627,5299,G23
2628,5300,D86
2629,5300,J41
2630,5300,C78
2631,5300,J31
2632,5301,E52
2633,5301,G01
2634,5301,D82
2635,5301,G28
2636,5301,G21
2637,5301,E58
2638,5302,Q58
2639,5302,Q53
2640,5302,H53
2641,5303,Q53
2642,5303,Q58
2643,5303,H53
2644,5304,F11
2645,5304,F12
2646,5305,N20
2647,5305,E44
2648,5305,N10
2649,5305,E52
2650,5305,E32
2651,5305,G01
2652,5306,E21
2653,5306,E23
2654,5306,F32
2655,5306,F34
2656,5307,O12
2657,5307,C43
2658,5307,E31
2659,5307,O11
2660,5307,D31
2661,5308,O15
2662,5308,G21
2663,5308,O18
2664,5308,O16
2665,5308,I38
2666,5309,D21
2667,5309,D83
2668,5309,D11
2669,5309,L86
2670,5309,L11
2671,5309,M31
2672,5310,I13
2673,5310,G22
2674,5311,C81
2675,5311,J31
2676,5311,O57
2677,5311,N30
2678,5311,D24
2679,5311,C82
2680,5312,M31
2681,5312,L11
2682,5312,D12
2683,5312,L82
2684,5312,L51
2685,5313,D86
2686,5313,L81
2687,5313,L82
2688,5313,L14
2689,5314,D81
2690,5314,C73
2691,5314,C72
2692,5315,D82
2693,5315,D83
2694,5315,C78
2695,5315,D86
2696,5316,G21
2697,5316,L15
2698,5316,L25
2699,5316,D82
2700,5316,D83
2701,5316,D21
2702,5317,D74
2703,5317,R31
2704,5317,R23
2705,5318,J31
2706,5318,D12
2707,5318,J24
2708,5318,M12
2709,5318,J41
2710,5318,M54
2711,5318,D82
2712,5319,C91
2713,5319,G11
2714,5319,D14
2715,5319,G12
2716,5320,L81
2717,5320,D11
2718,5320,L11
2719,5320,D83
2720,5320,M37
2721,5321,D64
2722,5321,C72
2723,5321,C73
2724,5321,K42
2725,5321,C71
2726,5322,O18
2727,5322,O12
2728,5322,C93
2729,5322,D12
2730,5322,D74
2731,5322,O17
2732,5323,L51
2733,5323,Q53
2734,5323,Q58
2735,5323,H23
2736,5324,O57
2737,5324,E01
2738,5324,O47
2739,5324,O11
2740,5324,E23
2741,5325,E52
2742,5325,E44
2743,5325,G21
2744,5325,G28
2745,5326,G21
2746,5326,L51
2747,5326,G28
2748,5326,E32
2749,5326,E44
2750,5327,G21
2751,5327,G01
2752,5327,G28
2753,5328,R23
2754,5328,R11
2755,5328,R31
2756,5329,R31
2757,5329,R21
2758,5329,R11
2759,5330,R11
2760,5330,R31
2761,5330,R23
2762,5331,D40
2763,5331,D81
2764,5331,D83
2765,5332,E44
2766,5332,E13
2767,5332,G12
2768,5332,G21
2769,5333,D83
2770,5333,D81
2771,5333,D11
2772,5334,D83
2773,5334,D14
2774,5334,D31
2775,5334,G12
2776,5335,E13
2777,5335,H63
2778,5335,G01
2779,5336,E62
2780,5336,E52
2781,5336,E12
2782,5337,E52
2783,5337,E13
2784,5337,E62
2785,5338,F33
2786,5338,F31
2787,5339,E12
2788,5339,F41
2789,5339,E62
2790,5339,E52
2791,5339,F42
2792,5340,F33
2793,5340,E52
2794,5341,O19
2795,5341,F33
2796,5341,O24
2797,5342,G01
2798,5342,F32
2799,5343,F32
2800,5343,F33
2801,5343,E42
2802,5344,F23
2803,5344,E44
2804,5344,G01
2805,5344,G21
2806,5344,E32
2807,5345,G21
2808,5345,F44
2809,5345,E44
2810,5345,F42
2811,5346,E44
2812,5346,F44
2813,5346,F23
2814,5346,G01
2815,5346,G21
2816,5347,E44
2817,5347,F44
2818,5347,G21
2819,5347,G01
2820,5348,N52
2821,5348,R23
2822,5348,N32
2823,5348,Q54
2824,5349,D11
2825,5349,D81
2826,5349,D83
2827,5350,O33
2828,5350,Q16
2829,5350,Q15
2830,5351,Q54
2831,5351,N53
2832,5351,N33
2833,5352,J16
2834,5352,J15
2835,5352,K42
2836,5353,H56
2837,5353,J45
2838,5353,J31
2839,5354,H56
2840,5354,I32
2841,5354,K42
2842,5354,O15
2843,5354,O17
2844,5355,O17
2845,5355,O15
2846,5355,D74
2847,5355,J11
2848,5356,O17
2849,5356,O47
2850,5356,H56
2851,5356,O43
2852,5356,F35
2853,5357,O15
2854,5357,I21
2855,5357,I28
2856,5358,D14
2857,5358,O18
2858,5358,O12
2859,5358,O16
2860,5358,Z13
2861,5359,I12
2862,5359,D74
2863,5359,O17
2864,5359,J13
2865,5359,O15
2866,5360,D11
2867,5360,D81
2868,5360,D83
2869,5361,D14
2870,5361,D31
2871,5361,O16
2872,5361,O12
2873,5362,D14
2874,5362,I21
2875,5363,D14
2876,5363,D31
2877,5364,J31
2878,5364,J26
2879,5364,D91
2880,5364,D14
2881,5365,D82
2882,5365,D44
2883,5366,D82
2884,5367,D82
2885,5368,K11
2886,5368,O34
2887,5369,L86
2888,5369,L82
2889,5370,D83
2890,5370,D12
2891,5370,M31
2892,5371,D83
2893,5371,D11
2894,5371,D81
2895,5372,I11
2896,5372,D82
2897,5373,D82
2898,5374,C78
2899,5374,I11
2900,5374,I18
2901,5375,L51
2902,5375,C78
2903,5376,L98
2904,5376,L51
2905,5376,L93
2906,5377,L94
2907,5377,L98
2908,5377,L11
2909,5377,Q41
2910,5378,L96
2911,5378,L51
2912,5378,L98
2913,5379,L51
2914,5380,F16
2915,5380,J31
2916,5380,F23
2917,5380,M11
2918,5380,L14
2919,5381,L14
2920,5381,M11
2921,5382,L14
2922,5382,F14
2923,5382,M11
2924,5383,D81
2925,5383,D11
2926,5384,F14
2927,5384,L14
2928,5385,F16
2929,5385,J31
2930,5386,L24
2931,5386,J24
2932,5386,F16
2933,5386,M55
2934,5387,J41
2935,5387,F16
2936,5388,F14
2937,5388,F16
2938,5388,O19
2939,5388,J31
2940,5388,O15
2941,5389,O16
2942,5389,D14
2943,5389,O18
2944,5389,E44
2945,5389,O12
2946,5390,O31
2947,5390,G31
2948,5391,F11
2949,5392,F13
2950,5392,K33
2951,5393,K33
2952,5393,F13
2953,5394,D11
2954,5394,D81
2955,5394,D63
2956,5395,F11
2957,5395,F13
2958,5396,C52
2959,5397,C53
2960,5398,K42
2961,5398,C52
2962,5399,G22
2963,5399,I18
2964,5399,I13
2965,5399,H75
2966,5400,I18
2967,5400,G22
2968,5400,I13
2969,5400,H75
2970,5401,H75
2971,5401,I18
2972,5401,J13
2973,5401,I11
2974,5402,I18
2975,5402,G22
2976,5402,I13
2977,5402,H75
2978,5403,E24
2979,5403,J65
2980,5404,E32
2981,5404,R31
2982,5404,E24
2983,5404,J61
2984,5404,J64
2985,5405,E24
2986,5405,D82
2987,5405,E32
2988,5405,J41
2989,5405,J31
2990,5406,R31
2991,5406,E32
2992,5406,D81
2993,5406,G01
2994,5406,C63
2995,5406,E44
2996,5407,J15
2997,5407,G32
2998,5407,J16
2999,5407,L25
3000,5407,G21
3001,5408,J23
3002,5408,L26
3003,5409,J68
3004,5409,J61
3005,5410,J24
3006,5410,J61
3007,5411,P36
3008,5411,O15
3009,5411,J12
3010,5411,O18
3011,5411,R23
3012,5411,P25
3013,5412,E24
3014,5412,E32
3015,5412,J16
3016,5413,J13
3017,5413,J11
3018,5414,I12
3019,5415,E32
3020,5415,J23
3021,5415,E24
3022,5416,E24
3023,5416,J21
3024,5416,E32
3025,5417,J23
3026,5417,J63
3027,5417,E24
3028,5417,E32
3029,5418,E24
3030,5418,R31
3031,5418,R23
3032,5418,E32
3033,5419,L51
3034,5419,G21
3035,5419,D81
3036,5419,G01
3037,5419,G28
3038,5420,J64
3039,5420,I31
3040,5420,E24
3041,5421,J14
3042,5421,J26
3043,5421,D13
3044,5422,D13
3045,5423,J22
3046,5424,G01
3047,5424,G21
3048,5424,G28
3049,5424,D81
3050,5425,G01
3051,5425,F36
3052,5425,E62
3053,5425,E32
3054,5426,F44
3055,5426,G01
3056,5426,E32
3057,5426,E62
3058,5426,E44
3059,5427,E44
3060,5427,G01
3061,5427,E32
3062,5427,O41
3063,5427,E23
3064,5428,G32
3065,5428,E44
3066,5428,G21
3067,5428,G01
3068,5429,E21
3069,5429,N12
3070,5429,E23
3071,5429,E22
3072,5429,E32
3073,5430,I32
3074,5430,C93
3075,5430,O18
3076,5430,O15
3077,5430,I38
3078,5430,O12
3079,5430,R23
3080,5431,I21
3081,5431,J31
3082,5431,O15
3083,5431,J45
3084,5432,C90
3085,5432,D82
3086,5433,O17
3087,5433,D74
3088,5433,D63
3089,5433,J15
3090,5433,O15
3091,5434,E12
3092,5434,D12
3093,5434,D84
3094,5434,D83
3095,5435,J31
3096,5435,E24
3097,5435,J24
3098,5436,D12
3099,5436,O16
3100,5436,Z13
3101,5436,G21
3102,5437,D72
3103,5437,D71
3104,5437,K10
3105,5438,Q54
3106,5438,Q18
3107,5438,Q15
3108,5438,N32
3109,5438,N52
3110,5439,J24
3111,5439,Z13
3112,5439,J15
3113,5440,O32
3114,5440,L21
3115,5440,D24
3116,5440,L62
3117,5440,L22
3118,5440,K21
3119,5441,E12
3120,5441,L11
3121,5441,E52
3122,5441,E32
3123,5441,D24
3124,5441,D86
3125,5442,G12
3126,5442,G35
3127,5443,F14
3128,5443,P33
3129,5443,F41
3130,5443,E32
3131,5444,J33
3132,5444,J53
3133,5444,D64
3134,5445,G12
3135,5445,J22
3136,5445,D81
3137,5445,O41
3138,5445,D11
3139,5446,G32
3140,5446,E44
3141,5446,E32
3142,5446,G12
3143,5447,E24
3144,5447,E32
3145,5447,J41
3146,5447,J64
3147,5448,I12
3148,5448,D12
3149,5448,H25
3150,5449,D62
3151,5449,D85
3152,5449,C78
3153,5449,Z13
3154,5449,C93
3155,5450,I28
3156,5450,J45
3157,5450,I21
3158,5450,J33
3159,5451,N33
3160,5451,J11
3161,5451,N31
3162,5451,J61
3163,5452,O12
3164,5452,D85
3165,5452,O18
3166,5452,Z13
3167,5453,D12
3168,5453,R21
3169,5453,Q53
3170,5453,D84
3171,5453,Q58
3172,5454,H24
3173,5454,I21
3174,5454,J13
3175,5454,I38
3176,5454,H31
3177,5455,L41
3178,5455,K21
3179,5455,L82
3180,5455,L14
3181,5455,L13
3182,5455,D86
3183,5455,D43
3184,5456,G12
3185,5456,G23
3186,5456,G11
3187,5456,L84
3188,5457,I11
3189,5457,C91
3190,5457,D64
3191,5458,Q54
3192,5458,I21
3193,5459,I31
3194,5459,D03
3195,5460,F14
3196,5460,F21
3197,5460,F41
3198,5460,F32
3199,5460,O19
3200,5460,L16
3201,5461,G34
3202,5461,R41
