,combined
161,PY: 1976
162,DE: Commercial Policy 4220
163,GD: Sri Lanka
164,GR: Asia
165,LA: English
166,UD: 199006
167,AN: 0166643
168,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
169,"TI: On Hegel, Imperialism, and Structural Stagnation"
170,"AU: Hirschman, Albert O."
171,AF: Unlisted
172,"SO: Journal of Development Economics, 3(1), March 1976, pp. 1-8"
173,IS: 0304-3878
174,AV: http://www.sciencedirect.com/science/journal/03043878
175,DT: Journal Article
176,PY: 1976
177,DE: History of Economic Thought--Individuals 0322Economic Development Models and Theories 1120International Business and Multinational Enterprises 4420
178,LA: English
179,UD: 199006
180,AN: 0094472
181,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
182,"TI: Black Market for Foreign Exchange, Capital Flows and Smuggling"
183,"AU: Sheikh, Munir A."
184,AF: Unlisted
185,"SO: Journal of Development Economics, 3(1), March 1976, pp. 9-26"
186,IS: 0304-3878
187,AV: http://www.sciencedirect.com/science/journal/03043878
188,DT: Journal Article
189,PY: 1976
190,DE: Exchange Rates and Markets--Theory and Studies 4314Open Economy Macroeconomic Theory--Balance of Payments and Adjustment Mechanisms 4312
191,LA: English
192,UD: 199006
193,AN: 0094473
194,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
195,TI: The Effect of Differential Shift Costs on Capital Utilization
196,"AU: Baily, Mary Ann"
197,AF: Unlisted
198,"SO: Journal of Development Economics, 3(1), March 1976, pp. 27-47"
199,IS: 0304-3878
200,AV: http://www.sciencedirect.com/science/journal/03043878
201,DT: Journal Article
202,PY: 1976
203,DE: Economic Capacity 6410Microeconomics--Theory of Production 0223Industry Studies--Manufacturing--General 6310Wage and Fringe Benefit Studies 8242
204,GD: Kenya
205,GR: Africa
206,LA: English
207,UD: 199006
208,AN: 0094474
209,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
210,TI: Political Power and Tax Revenues in Central America
211,"AU: Best, Michael H."
212,AF: Unlisted
213,"SO: Journal of Development Economics, 3(1), March 1976, pp. 49-82"
214,IS: 0304-3878
215,AV: http://www.sciencedirect.com/science/journal/03043878
216,DT: Journal Article
217,PY: 1976
218,"DE: Economic Studies of Developing Countries--Comparative Country Studies 1211National Taxation, Revenue, and Subsidies 3230Fiscal Policy 3216"
219,GD: Central America
220,GR: Latin America and the Caribbean
221,LA: English
222,UD: 199006
223,AN: 0094475
224,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
225,"TI: The Determinants of and Changes in the Structure of Wages and Employment in the Manufacturing Sector of the Kenyan Economy, 1967-1972"
226,"AU: House, William J., Rempel, Henry"
227,"AF: Unlisted, Unlisted"
228,"SO: Journal of Development Economics, 3(1), March 1976, pp. 83-98"
229,IS: 0304-3878
230,AV: http://www.sciencedirect.com/science/journal/03043878
231,DT: Journal Article
232,PY: 1976
233,"DE: Industry Studies--Manufacturing--General 6310Wage and Fringe Benefit Studies 8242Employment Studies, Unemployment and Vacancies, Retirements and Quits 8243"
234,GD: Kenya
235,GR: Africa
236,LA: English
237,UD: 199006
238,AN: 0094476
239,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
240,TI: Foreign Investment and Industrial Transformation: A Brazilian Case Study
241,"AU: Evans, Peter B."
242,AF: Unlisted
243,"SO: Journal of Development Economics, 3(2), July 1976, pp. 119-39"
244,IS: 0304-3878
245,AV: http://www.sciencedirect.com/science/journal/03043878
246,DT: Journal Article
247,PY: 1976
248,"DE: International Investment and Long-term Capital Movements--Studies 4412International Business and Multinational Enterprises 4420Industry Studies--Manufacturing--Chemicals, Drugs, Plastics, Ceramics, Glass, Cement, and Rubber 6315Public Enterprises 6140"
249,GD: Brazil
250,GR: Latin America and the Caribbean
251,LA: English
252,UD: 199006
253,AN: 0094477
254,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
255,"TI: Female Labor-Force Participation, Occupational Choice, and Fertility in Developing Countries"
256,"AU: McCabe, James L., Rosenzweig, Mark R."
257,"AF: Unlisted, Unlisted"
258,"SO: Journal of Development Economics, 3(2), July 1976, pp. 141-60"
259,IS: 0304-3878
260,AV: http://www.sciencedirect.com/science/journal/03043878
261,DT: Journal Article
262,PY: 1976
263,DE: Demographic Economics 8410Occupation 8120Labor Force--General 8130
264,GD: LDCs
265,GR: Latin America and the Caribbean
266,LA: English
267,UD: 199006
268,AN: 0094478
269,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
270,TI: The Role of Capital Accumulation in the Industrialization of a Labor Surplus Economy: A Formulation of the Fei-Ranis Model
271,"AU: Niho, Yoshio"
272,AF: Unlisted
273,"SO: Journal of Development Economics, 3(2), July 1976, pp. 161-69"
274,IS: 0304-3878
275,AV: http://www.sciencedirect.com/science/journal/03043878
276,DT: Journal Article
277,PY: 1976
278,DE: Economic Development Models and Theories 1120Labor Economics: Theory and Empirical Studies Illustrating Theory 8210
279,LA: English
280,UD: 199006
281,AN: 0094479
282,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
283,TI: Landowners' Behaviour under Self-Assessment: A Theoretical Treatment
284,"AU: Ali, Ali Abdel Gadir"
285,AF: Unlisted
286,"SO: Journal of Development Economics, 3(2), July 1976, pp. 171-79"
287,IS: 0304-3878
288,AV: http://www.sciencedirect.com/science/journal/03043878
289,DT: Journal Article
290,PY: 1976
291,"DE: Land Ownership and Tenure, Land Reform 7171Fiscal Theory, Empirical Studies Illustrating Fiscal Theory 3212Economic Development Models and Theories 1120"
292,LA: English
293,UD: 199006
294,AN: 0094480
295,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
296,TI: Empirical Evidence on the Two-Gap Hypothesis: A Revised Analysis
297,"AU: Blomqvist, A. G."
298,AF: Unlisted
299,"SO: Journal of Development Economics, 3(2), July 1976, pp. 181-93"
300,IS: 0304-3878
301,AV: http://www.sciencedirect.com/science/journal/03043878
302,DT: Journal Article
303,PY: 1976
304,DE: Theory of International Trade and Economic Development 4114Economic Development Models and Theories 1120
305,GD: LDCs
306,LA: English
307,UD: 199006
308,AN: 0094481
309,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
310,TI: On a Marxian Model of Enclosures
311,"AU: Fenoaltea, Stefano"
312,AF: Unlisted
313,"SO: Journal of Development Economics, 3(2), July 1976, pp. 195-98"
314,IS: 0304-3878
315,AV: http://www.sciencedirect.com/science/journal/03043878
316,DT: Journal Article
317,PY: 1976
318,DE: Economic History--Ancient and Medieval (until 1453)--General 0430Economic History--Europe--General 0440
319,GD: U.K.
320,GR: Europe
321,LA: English
322,UD: 199006
323,AN: 0094482
324,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
325,TI: Reply to Fenoaltea [On a Marxian Model of Enclosures]
326,"AU: Weitzman, Martin L., Cohen, J."
327,"AF: Unlisted, Unlisted"
328,"SO: Journal of Development Economics, 3(2), July 1976, pp. 199-200"
329,IS: 0304-3878
330,AV: http://www.sciencedirect.com/science/journal/03043878
331,DT: Journal Article
332,PY: 1976
333,DE: Economic History--Ancient and Medieval (until 1453)--General 0430Economic History--Europe--General 0440
334,GD: U.K.
335,GR: Europe
336,LA: English
337,UD: 199006
338,AN: 0094483
339,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
0,TI: On Estimating Earnings Functions for LDCs
1,"AU: Chiswick, Carmel Ullman"
2,AF: Unlisted
3,"SO: Journal of Development Economics, 4(1), March 1977, pp. 67-78"
4,IS: 0304-3878
5,AV: http://www.sciencedirect.com/science/journal/03043878
6,DT: Journal Article
7,PY: 1977
8,"DE: Human Capital, Value of Human Life 8510Wage and Fringe Benefit Studies 8242"
9,GD: Thailand
10,GR: Asia
11,LA: English
12,UD: 199006
13,AN: 0097828
14,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
15,TI: A Study of Debt Servicing Capacity Applying Logit Analysis
16,"AU: Feder, Gershon, Just, Richard E."
17,"AF: Unlisted, Unlisted"
18,"SO: Journal of Development Economics, 4(1), March 1977, pp. 25-38"
19,IS: 0304-3878
20,AV: http://www.sciencedirect.com/science/journal/03043878
21,DT: Journal Article
22,PY: 1977
23,DE: International Lending and Aid (Public) 4430
24,GD: LDCs
25,LA: English
26,UD: 199006
27,AN: 0097829
28,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
29,TI: Do Foreign Companies Pay Higher Wages than Their Local Counterparts in Malaysian Manufacturing?
30,"AU: Lim, David"
31,AF: Unlisted
32,"SO: Journal of Development Economics, 4(1), March 1977, pp. 55-66"
33,IS: 0304-3878
34,AV: http://www.sciencedirect.com/science/journal/03043878
35,DT: Journal Article
36,PY: 1977
37,DE: International Business and Multinational Enterprises 4420Wage and Fringe Benefit Studies 8242Industry Studies--Manufacturing--General 6310
38,GD: Malaysia
39,GR: Asia
40,LA: English
41,UD: 199006
42,AN: 0097830
43,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
44,TI: Exports and Growth: An Empirical Investigation
45,"AU: Michaely, Michael"
46,AF: Unlisted
47,"SO: Journal of Development Economics, 4(1), March 1977, pp. 49-53"
48,IS: 0304-3878
49,AV: http://www.sciencedirect.com/science/journal/03043878
50,DT: Journal Article
51,PY: 1977
52,DE: Theory of International Trade and Economic Development 4114Economic Studies of Developing Countries--Comparative Country Studies 1211
53,GD: LDCs
54,LA: English
55,UD: 199006
56,AN: 0097831
57,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
58,TI: Technological Change and Factor Mix over the Product Cycle: A Model of Dynamic Comparative Advantage
59,"AU: Nelson, Richard R., Norman, Victor D."
60,"AF: Unlisted, Unlisted"
61,"SO: Journal of Development Economics, 4(1), March 1977, pp. 3-24"
62,IS: 0304-3878
63,AV: http://www.sciencedirect.com/science/journal/03043878
64,DT: Journal Article
65,PY: 1977
66,DE: Technological Change and Innovation 6211Theory of International Trade 4112
67,LA: English
68,UD: 199006
69,AN: 0097832
70,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
71,"TI: Schooling, Experience and Earnings: The Case of an LDC"
72,"AU: Psacharopoulos, George"
73,AF: Unlisted
74,"SO: Journal of Development Economics, 4(1), March 1977, pp. 39-48"
75,IS: 0304-3878
76,AV: http://www.sciencedirect.com/science/journal/03043878
77,DT: Journal Article
78,PY: 1977
79,"DE: Human Capital, Value of Human Life 8510"
80,GD: Morocco
81,GR: Africa
82,LA: English
83,UD: 199006
84,AN: 0097833
85,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
86,TI: Variations in Forms of Tenancy in a Peasant Economy
87,"AU: Bardhan, Pranab K."
88,AF: Unlisted
89,"SO: Journal of Development Economics, 4(2), June 1977, pp. 105-18"
90,IS: 0304-3878
91,AV: http://www.sciencedirect.com/science/journal/03043878
92,DT: Journal Article
93,PY: 1977
94,"DE: Land Ownership and Tenure, Land Reform 7171"
95,GD: India
96,GR: Asia
97,LA: English
98,UD: 199006
99,AN: 0097834
100,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
101,"TI: Staple Food Control and Industrial Development in Postwar Japan, 1950-57: The Role of the Black Market"
102,"AU: Chinn, Dennis L."
103,AF: Unlisted
104,"SO: Journal of Development Economics, 4(2), June 1977, pp. 173-90"
105,IS: 0304-3878
106,AV: http://www.sciencedirect.com/science/journal/03043878
107,DT: Journal Article
108,PY: 1977
109,DE: Wage and Price Controls 1332Economic Studies of Developed Countries--Asian Countries 1224
110,GD: Japan
111,GR: Asia
112,LA: English
113,UD: 199006
114,AN: 0097835
115,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
116,TI: Heirs to Colonial Trade
117,"AU: Kleiman, Ephraim"
118,AF: Unlisted
119,"SO: Journal of Development Economics, 4(2), June 1977, pp. 93-103"
120,IS: 0304-3878
121,AV: http://www.sciencedirect.com/science/journal/03043878
122,DT: Journal Article
123,PY: 1977
124,DE: Trade Relations 4210
125,LA: English
126,UD: 199006
127,AN: 0097836
128,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
129,TI: Modelling the Effects of Protection in a Dynamic Framework
130,"AU: de Melo, Jaime A. P., Dervis, Kemal"
131,"AF: Unlisted, Unlisted"
132,"SO: Journal of Development Economics, 4(2), June 1977, pp. 149-72"
133,IS: 0304-3878
134,AV: http://www.sciencedirect.com/science/journal/03043878
135,DT: Journal Article
136,PY: 1977
137,DE: Theory of International Trade and Economic Development 4114Theory of Protection 4113
138,LA: English
139,UD: 199006
140,AN: 0097837
141,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
142,TI: The Economics of Tax Incentives to Encourage Investment in Less Developed Countries
143,"AU: Usher, Dan"
144,AF: Unlisted
145,"SO: Journal of Development Economics, 4(2), June 1977, pp. 119-48"
146,IS: 0304-3878
147,AV: http://www.sciencedirect.com/science/journal/03043878
148,DT: Journal Article
149,PY: 1977
150,"DE: Fiscal Theory, Empirical Studies Illustrating Fiscal Theory 3212National Taxation, Revenue, and Subsidies 3230Economic Development Models and Theories 1120Macroeconomics--Theory of Aggregate Demand: Investment 0233"
151,LA: English
152,UD: 199006
153,AN: 0097838
154,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
155,TI: The Utilization of Capital and the Growth of Output in a Developing Economy: The Case of South Korean Manufacturing
156,"AU: Kim, Young Chin, Kwon, Jene K."
157,"AF: Unlisted, Unlisted"
158,"SO: Journal of Development Economics, 4(3), September 1977, pp. 265-78"
159,IS: 0304-3878
160,AV: http://www.sciencedirect.com/science/journal/03043878
161,DT: Journal Article
162,PY: 1977
163,DE: Economic Capacity 6410Industry Studies--Manufacturing--General 6310Economic Development Models and Theories 1120
