,index,ArticleID,Journal,Title,PubDate
337,337,338,ECA,Heteroskedasticity and Autocorrelation Consistent Covariance Matrix Estimation,1991-05-01
338,338,339,ECA,Optimal Inference in Cointegrated Systems,1991-03-01
339,339,340,ECA,Asymptotic Normality of Series Estimators for Nonparametric and Semiparametric Regression Models,1991-03-01
340,340,341,ECA,Conditional Heteroskedasticity in Asset Returns: A New Approach,1991-03-01
341,341,342,ECA,Quadrature-Based Methods for Obtaining Approximate Solutions to Nonlinear Asset Pricing Models,1991-03-01
342,342,343,ECA,The Permanent Income Hypothesis Revisited,1991-03-01
343,343,344,ECA,Observing Violations of Transitivity by Experimental Methods,1991-03-01
344,344,345,ECA,The Existence of Ramsey Equilibrium,1991-03-01
345,345,346,ECA,Bayesian Implementation,1991-03-01
346,346,347,ECA,Nash Implementation Using Undominated Strategies,1991-03-01
347,347,348,ECA,Aggregation and Social Choice: A Mean Voter Theorem,1991-01-01
348,348,349,ECA,Aggregation and Imperfect Competition: On the Existence of Equilibrium,1991-01-01
349,349,350,ECA,Lexicographic Probabilities and Choice Under Uncertainty,1991-01-01
350,350,351,ECA,Lexicographic Probabilities and Equilibrium Refinements,1991-01-01
351,351,352,ECA,The Optimality of Boiteux-Ramsey Pricing,1991-01-01
352,352,353,ECA,Monotonic Preferences and Core Equivalence,1991-01-01
353,353,354,ECA,Mixture Symmetry and Quadratic Utility,1991-01-01
354,354,355,ECA,Segmented or Competitive Labor Markets,1991-01-01
355,355,356,ECA,Job Exit Behavior of Older Men,1991-01-01
356,356,357,ECA,A Continuous Time Approximation to the Unstable First-Order Autoregressive Process: The Case Without an Intercept,1991-01-01
357,357,358,ECA,"Rationalizability, Learning, and Equilibrium in Games with Strategic Complementarities",1990-11-01
358,358,359,ECA,Moral Hazard and Renegotiation in Agency Contracts,1990-11-01
359,359,360,ECA,Public and Private Information: An Experimental Study of Information Pooling,1990-11-01
360,360,361,ECA,Universal Mechanisms,1990-11-01
361,361,362,ECA,On the Definition of the Strategic Stability of Equilibria,1990-11-01
362,362,363,ECA,Long Waves and Short Waves: Growth Through Intensive and Extensive Search,1990-11-01
363,363,364,ECA,The Relationship Between Wages and Income and the Timing and Spacing of Births: Evidence from Swedish Longitudinal Data,1990-11-01
364,364,365,ECA,A Consistent Conditional Moment Test of Functional Form,1990-11-01
365,365,366,ECA,Aggregate Consumer Behavior and the Measurement of Social Welfare,1990-09-01
366,366,367,ECA,Toward a Theory of Discounted Repeated Games with Imperfect Monitoring,1990-09-01
367,367,368,ECA,Testing the Minimax Hypothesis: A Re-Examination of O'Neill's Game Experiment,1990-09-01
368,368,369,ECA,Nash Implementation: A Full Characterization,1990-09-01
369,369,370,ECA,On the Optimality of Central Places,1990-09-01
370,370,371,ECA,The Empirical Content of the Roy Model,1990-09-01
371,371,372,ECA,"Pensions, the Option Value of Work, and Retirement",1990-09-01
372,372,373,ECA,On the Normalization of Structural Equations: Properties of Direction Estimators,1990-09-01
373,373,374,ECA,Tail Behavior of Regression Estimators and their Breakdown Points,1990-09-01
374,374,375,ECA,Asymptotic Likelihood-Based Prediction Functions,1990-09-01
375,375,376,ECA,Unemployment Insurance and Unemployment Spells,1990-07-01
376,376,377,ECA,Estimating a Market Equilibrium Search Model from Panel Data on Individuals,1990-07-01
377,377,378,ECA,Efficient Instrumental Variables Estimation of Nonlinear Models,1990-07-01
378,378,379,ECA,An Algorithmic Theory of the Choice of Techniques,1990-07-01
379,379,380,ECA,Discontinuous Games and Endogenous Sharing Rules,1990-07-01
380,380,381,ECA,Efficiency Despite Mutually Payoff-Relevant Private Information: The Finite Case,1990-07-01
381,381,382,ECA,Direct and Indirect Sale of Information,1990-07-01
382,382,383,ECA,Inventories and Money Holdings in a Search Economy,1990-07-01
383,383,384,ECA,Meteor Showers or Heat Waves? Heteroskedastic Intra-Daily Volatility in the Foreign Exchange Market,1990-05-01
384,384,385,ECA,Household Choices in Equilibrium,1990-05-01
385,385,386,ECA,Learning How to Cooperate: Optimal Play in Repeated Coordination Games,1990-05-01
386,386,387,ECA,"Long-term, Short-term and Renegotiation: On the Value of Commitment in Contracting",1990-05-01
387,387,388,ECA,Transactions/List Pricing,1990-05-01
388,388,389,ECA,Intertemporal Price Competition,1990-05-01
389,389,390,ECA,Existence of Marginal Cost Pricing Equilibria in Economies with Several Nonconvex Firms,1990-05-01
390,390,391,ECA,On the Generic Nonoptimality of Dominant-Strategy Allocation Mechanisms: A General Theorem That Includes Pure Exchange Economies,1990-05-01
391,391,392,ECA,Some Clarifications on the Transversality Condition,1990-05-01
392,392,393,ECA,Learning to Believe in Sunspots,1990-03-01
393,393,394,ECA,Information Aggregation in an Experimental Market,1990-03-01
394,394,395,ECA,Two-Stage Lotteries without the Reduction Axiom,1990-03-01
395,395,396,ECA,The Principal-Agent Relationship with an Informed Principal: The Case of Private Values,1990-03-01
396,396,397,ECA,Hedging Pressure and Futures Price Movements in a General Equilibrium Model,1990-03-01
397,397,398,ECA,Credit-Worthiness Tests and Interbank Competition,1990-03-01
398,398,399,ECA,Simple Estimation of a Duration Model with Unobserved Heterogeneity,1990-03-01
399,399,400,ECA,Exact Tests and Confidence sets in Linear Regressions with Autocorrelated Errors,1990-03-01
400,400,401,ECA,The Fractional Unit Root Distribution,1990-03-01
401,401,402,ECA,Information Revelation in a Market with Pairwise Meetings,1990-01-01
402,402,403,ECA,Asset Pricing and Optimal Portfolio Choice in the Presence of Illiquid Durable Consumption Goods,1990-01-01
403,403,404,ECA,Precautionary Saving in the Small and in the Large,1990-01-01
404,404,405,ECA,On Calculating Cost-of-Living Index Numbers for Arbitrary Income Levels,1990-01-01
405,405,406,ECA,Solving Nonlinear Rational Expectations Models: A Stochastic Equilibrium Model of Interest Rates,1990-01-01
406,406,407,ECA,Inference in Linear Time Series Models with some Unit Roots,1990-01-01
407,407,408,ECA,A General Approach to the Limiting Distribution for Estimators in Time Series Regression with Nonstable Autoregressive Errors,1990-01-01
408,408,409,ECA,Asymptotic Properties of Residual Based Tests for Cointegration,1990-01-01
409,409,410,ECA,Supply Function Equilibria in Oligopoly under Uncertainty,1989-11-01
410,410,411,ECA,The Consumption-Based Capital Asset Pricing Model,1989-11-01
411,411,412,ECA,Proper Posteriors from Improper Priors for an Unidentified Errors-in-Variables Model,1989-11-01
412,412,413,ECA,Bayesian Inference in Econometric Models Using Monte Carlo Integration,1989-11-01
413,413,414,ECA,t Test in a Structural Equation,1989-11-01
414,414,415,ECA,"The Great Crash, the Oil Price Shock, and the Unit Root Hypothesis",1989-11-01
415,415,416,ECA,Semiparametric Estimation of Index Coefficients,1989-11-01
416,416,417,ECA,A Method of Simulated Moments for Estimation of Discrete Response Models Without Numerical Integration,1989-09-01
417,417,418,ECA,Simulation and the Asymptotics of Optimization Estimators,1989-09-01
418,418,419,ECA,Power in Econometric Applications,1989-09-01
419,419,420,ECA,Seminonparametric Estimation of Conditionally Constrained Heterogeneous Processes: Asset Pricing Applications,1989-09-01
420,420,421,ECA,A Test of the Efficiency of a Given Portfolio,1989-09-01
421,421,422,ECA,Expectation and Variation in Multi-Period Decisions,1989-09-01
422,422,423,ECA,Extensive Form Games in Continuous Time: Pure Strategies,1989-09-01
423,423,424,ECA,Reputation and Equilibrium Selection in Games with a Patient Player,1989-07-01
424,424,425,ECA,Mortality Risk and Bequests,1989-07-01
425,425,426,ECA,The Random Utility Hypothesis and Inference in Demand Systems,1989-07-01
426,426,427,ECA,Estimation of Multi-Market Fix-Price Models: An Application of Pseudo Maximum Likelihood Methods,1989-07-01
427,427,428,ECA,Econometric Analysis of Aggregation in the Context of Linear Prediction Models,1989-07-01
428,428,429,ECA,Learning Rational Expectations Under Computability Constraints,1989-07-01
429,429,430,ECA,On the Inventory Cycle and the Instability of the Competitive Mechanism,1989-07-01
430,430,431,ECA,"Substitution, Risk Aversion, and the Temporal Behavior of Consumption and Asset Returns: A Theoretical Framework",1989-07-01
431,431,432,ECA,Reputation in Bargaining and Durable Goods Monopoly,1989-05-01
432,432,433,ECA,Multiproduct Duopolists,1989-05-01
433,433,434,ECA,The College Admissions Problem Revisited,1989-05-01
434,434,435,ECA,Subjective Probability and Expected Utility without Additivity,1989-05-01
435,435,436,ECA,"Potential, Value, and Consistency",1989-05-01
436,436,437,ECA,A Concept of Egalitarianism Under Participation Constraints,1989-05-01
437,437,438,ECA,Election Goals and the Allocation of Campaign Resources,1989-05-01
438,438,439,ECA,An Edgeworth Test Size Correction for the Linear Model with AR(1) Errors,1989-05-01
439,439,440,ECA,Econometrics and the Design of Economic Reform,1989-03-01
440,440,441,ECA,Likelihood Ratio Tests for Model Selection and Non-Nested Hypotheses,1989-03-01
441,441,442,ECA,"Nonlinear Hypotheses, Inequality Restrictions, and Non-Nested Hypotheses: Exact Simultaneous Tests in Linear Regressions",1989-03-01
442,442,443,ECA,A New Approach to the Economic Analysis of Nonstationary Time Series and the Business Cycle,1989-03-01
443,443,444,ECA,Estimating the Value of an In-Kind Transfer: The Case of Food Stamps,1989-03-01
444,444,445,ECA,On the Covariance Structure of Earnings and Hours Changes,1989-03-01
445,445,446,ECA,"Implicit Contracts, Incentive Compatibility, and Involuntary Unemployment",1989-03-01
446,446,447,ECA,Fertility Choice in a Model of Economic Growth,1989-03-01
447,447,448,ECA,Efficient and Competitive Rationing,1989-01-01
448,448,449,ECA,Optimal Price Dynamics and Speculation with a Storable Good,1989-01-01
449,449,450,ECA,Bargaining Foundations of Shapley Value,1989-01-01
450,450,451,ECA,Noncooperative Bargaining and Spatial Competition,1989-01-01
451,451,452,ECA,Implementation with Incomplete Information in Exchange Economies,1989-01-01
452,452,453,ECA,The Structure of Financial Equilibrium with Exogenous Yields: The Case of Incomplete Markets,1989-01-01
453,453,454,ECA,Asset Demand Without the Independence Axiom,1989-01-01
454,454,455,ECA,Testing For Common Roots,1989-01-01
455,455,456,ECA,Full Extraction of the Surplus in Bayesian and Dominant Strategy Auctions,1988-11-01
456,456,457,ECA,The Structure of Nash Equilibrium in Repeated Games with Finite Automata,1988-11-01
457,457,458,ECA,Asset Pricing in Multiperiod Securities Markets,1988-11-01
458,458,459,ECA,Household Economies of Scale in Consumption: Theory and Evidence,1988-11-01
459,459,460,ECA,Nonparametric Analysis of Technical and Allocative Efficiencies in Production,1988-11-01
460,460,461,ECA,Trends versus Random Walks in Time Series Analysis,1988-11-01
461,461,462,ECA,Testing for Structural Change in Dynamic Models,1988-11-01
462,462,463,ECA,Estimating Vector Autoregressions with Panel Data,1988-11-01
463,463,464,ECA,"Asymptotic Normality, When Regressors Have a Unit Root",1988-11-01
464,464,465,ECA,Chi-Square Diagnostic Tests for Econometric Models: Theory,1988-11-01
465,465,466,ECA,Approximate Power Functions for Some Robust Tests of Regression Coefficients,1988-09-01
466,466,467,ECA,Regression Theory for Near-Integrated Time Series,1988-09-01
467,467,468,ECA,Controlling a Stochastic Process with Unknown Parameters,1988-09-01
468,468,469,ECA,On the Formulation of Wald Tests of Nonlinear Restrictions,1988-09-01
469,469,470,ECA,Rational Expectations and the Aggregation of Diverse Information in Laboratory Security Markets,1988-09-01
470,470,471,ECA,"Bubbles, Crashes, and Endogenous Expectations in Experimental Spot Asset Markets",1988-09-01
471,471,472,ECA,The Dynamics of Incentive Contracts,1988-09-01
472,472,473,ECA,Justifying the First-Order Approach to Principal-Agent Problems,1988-09-01
473,473,474,ECA,Subgame Perfect Implementation,1988-09-01
474,474,475,ECA,Context-Dependent Choice with Nonlinear and Nontransitive Preferences,1988-09-01
475,475,476,ECA,Incomplete Contracts and Renegotiation,1988-07-01
476,476,477,ECA,On 64%-Majority Rule,1988-07-01
477,477,478,ECA,Arbitrage and Diversification in a General Equilibrium Asset Economy,1988-07-01
478,478,479,ECA,Strategic Considerations in Invention and Innovation; The Case of Natural Resources Revisited,1988-07-01
479,479,480,ECA,Aggregation of Information in Large Cournot Markets,1988-07-01
480,480,481,ECA,"Seasonality, Cost Shocks, and the Production Smoothing Model of Inventories",1988-07-01
481,481,482,ECA,"An Analysis of Substitution Bias in Measuring Inflation, 1959-85",1988-07-01
482,482,483,ECA,Root-N-Consistent Semiparametric Regression,1988-07-01
483,483,484,ECA,Optimal Experimental Design for Error Components Models,1988-07-01
484,484,485,ECA,Estimating Risk Aversion from Arrow-Debreu Portfolio Choice,1988-07-01
485,485,486,ECA,Hedonic Prices and the Benefits of Public Projects,1988-07-01
486,486,487,ECA,Measuring the Effect of Subsidized Training Programs on Movements In and Out of Employment,1988-05-01
487,487,488,ECA,The Stochastic Difference Between Econometric Statistics,1988-05-01
488,488,489,ECA,"A Theory of Dynamic Oligopoly, I: Overview and Quantity Competition with Large Fixed Costs",1988-05-01
489,489,490,ECA,"A Theory of Dynamic Oligopoly, II: Price Competition, Kinked Demand Curves, and Edgeworth Cycles",1988-05-01
490,490,491,ECA,On Delay in Bargaining with One-Sided Uncertainty,1988-05-01
491,491,492,ECA,The Existence of Input and Output Aggregates in Aggregate Production Functions,1988-05-01
492,492,493,ECA,Trade Patterns under Uncertainty with Country Specific Shocks,1988-05-01
493,493,494,ECA,Game Forms with Minimal Message Spaces,1988-05-01
494,494,495,ECA,Strategy Space Reduction in Maskin's Theorem: Sufficient Conditions for Nash Implementation,1988-05-01
495,495,496,ECA,Efficiency Wages and the Inter-Industry Wage Structure,1988-03-01
496,496,497,ECA,Road Damage Externalities and Road User Charges,1988-03-01
497,497,498,ECA,An Econometric Analysis of Fluctuations in Aggregate Labor Supply and Demand,1988-03-01
498,498,499,ECA,Intertemporal Preferences and Labor Supply,1988-03-01
499,499,500,ECA,The Second Welfare Theorem with Nonconvex Preferences,1988-03-01
500,500,501,ECA,On the Theory of Infinitely Repeated Games with Discounting,1988-03-01
501,501,502,ECA,Finite Rationality and Interpersonal Complexity in Repeated Games,1988-03-01
502,502,503,ECA,Optimal Time-Consistent Fiscal Policy with Finite Lifetimes,1988-03-01
503,503,504,ECA,Conditions for Identification in Nonparametric and Parametric Models,1988-03-01
504,504,505,ECA,Managerial Task Assignment and Promotions,1988-03-01
505,505,506,ECA,Experimental Tests of a Sequential Equilibrium Reputation Model,1988-01-01
506,506,507,ECA,Dividend Innovations and Stock Price Volatility,1988-01-01
507,507,508,ECA,Rational Household Labor Supply,1988-01-01
508,508,509,ECA,An Empirical Analysis of Life Cycle Fertility and Female Labor Supply,1988-01-01
509,509,510,ECA,The Student's t Approximation in a Stationary First Order Autoregressive Model,1988-01-01
510,510,511,ECA,The Inverse Optimal Problem: A Dynamic Programming Approach,1988-01-01
