,combined
192,AF: Unlisted
193,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 351-66"
194,IS: 0304-3923
195,AV: http://www.sciencedirect.com/science/journal/03043932
196,DT: Journal Article
197,PY: 1976
198,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
199,LA: English
200,UD: 199006
201,AN: 0091748
202,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
203,TI: The Pigou Effect: An Elaboration
204,"AU: Hindley, Brian, Perlman, Morris"
205,"AF: Unlisted, Unlisted"
206,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 409-17"
207,IS: 0304-3923
208,AV: http://www.sciencedirect.com/science/journal/03043932
209,DT: Journal Article
210,PY: 1976
211,"DE: Developments in General Macroeconomic Theory 1930-45 0231Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
212,LA: English
213,UD: 199006
214,AN: 0091749
215,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
216,TI: A Note on Estimating the Temporal Stability of Reaction Functions of the Monetary Authorities
217,"AU: Keeley, Sam R."
218,AF: Unlisted
219,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 419-23"
220,IS: 0304-3923
221,AV: http://www.sciencedirect.com/science/journal/03043932
222,DT: Journal Article
223,PY: 1976
224,"DE: Domestic Monetary Policy, Including All Central Banking Topics 3116"
225,GD: U.S.
226,GR: Northern America
227,LA: English
228,UD: 199006
229,AN: 0091750
230,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
231,TI: A Monetary Model of Balance of Payments: The Case of Venezuela
232,"AU: Khan, Mohsin S."
233,AF: Unlisted
234,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 311-32"
235,IS: 0304-3923
236,AV: http://www.sciencedirect.com/science/journal/03043932
237,DT: Journal Article
238,PY: 1976
239,DE: Open Economy Macroeconomic Studies--Balance of Payments and Adjustment Mechanisms 4313
240,GD: Venezuela
241,GR: Latin America and the Caribbean
242,LA: English
243,UD: 199006
244,AN: 0091751
245,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
246,TI: Capital Flows and Government Forward Market Operations under the Crawling Peg
247,"AU: McCormick, Frank"
248,AF: Unlisted
249,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 333-49"
250,IS: 0304-3923
251,AV: http://www.sciencedirect.com/science/journal/03043932
252,DT: Journal Article
253,PY: 1976
254,DE: Exchange Rates and Markets--Theory and Studies 4314Open Economy Macroeconomic Theory--Balance of Payments and Adjustment Mechanisms 4312
255,LA: English
256,UD: 199006
257,AN: 0091752
258,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
259,TI: The Pasinetti Paradox in a Two-Class Monetary Growth Model
260,"AU: Ramanathan, Ramachandra"
261,AF: Unlisted
262,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 389-97"
263,IS: 0304-3923
264,AV: http://www.sciencedirect.com/science/journal/03043932
265,DT: Journal Article
266,PY: 1976
267,DE: Monetary Growth Models 1114
268,LA: English
269,UD: 199006
270,AN: 0091753
271,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
272,TI: The Stability of the Demand for Money in Canada
273,"AU: Rausser, Gordon C., Laumas, Prem S."
274,"AF: Unlisted, Unlisted"
275,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 367-80"
276,IS: 0304-3923
277,AV: http://www.sciencedirect.com/science/journal/03043932
278,DT: Journal Article
279,PY: 1976
280,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
281,GD: Canada
282,GR: Northern America
283,LA: English
284,UD: 199006
285,AN: 0091754
286,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
287,TI: Characteristics of Banking Markets Entered by Foothold Acquisition
288,"AU: Rhoades, Stephen A."
289,AF: Unlisted
290,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 399-408"
291,IS: 0304-3923
292,AV: http://www.sciencedirect.com/science/journal/03043932
293,DT: Journal Article
294,PY: 1976
295,DE: Commercial Banking 3120
296,GD: U.S.
297,GR: Northern America
298,LA: English
299,UD: 199006
300,AN: 0091755
301,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
302,TI: Evaluating the Effectiveness of Monetary Reforms
303,"AU: Rolnick, Arthur J."
304,AF: Unlisted
305,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 271-96"
306,IS: 0304-3923
307,AV: http://www.sciencedirect.com/science/journal/03043932
308,DT: Journal Article
309,PY: 1976
310,"DE: Domestic Monetary Policy, Including All Central Banking Topics 3116"
311,GD: U.S.
312,GR: Northern America
313,LA: English
314,UD: 199006
315,AN: 0091756
316,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
317,TI: The Keynesian Demand for Money Function: Revisited
318,"AU: Spitzer, John J."
319,AF: Unlisted
320,"SO: Journal of Monetary Economics, 2(3), July 1976, pp. 381-87"
321,IS: 0304-3923
322,AV: http://www.sciencedirect.com/science/journal/03043932
323,DT: Journal Article
324,PY: 1976
325,"DE: Macroeconomic Theory--General 0230Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
326,GD: U.S.
327,GR: Northern America
328,LA: English
329,UD: 199006
330,AN: 0091757
331,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
332,TI: Does Fiscal Policy Still Matter? A Reply
333,"AU: Blinder, Alan S., Solow, Robert M."
334,"AF: Unlisted, Unlisted"
335,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 501-10"
336,IS: 0304-3923
337,AV: http://www.sciencedirect.com/science/journal/03043932
338,DT: Journal Article
339,PY: 1976
340,DE: Macroeconomic Theory--General 0230Fiscal Theory and Policy--General 3210Stabilization Theories and Policies 1331
341,LA: English
342,UD: 199006
343,AN: 0091758
344,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
345,TI: Does Fiscal Policy Matter?
346,"AU: Infante, Ettore F., Stein, Jerome L."
347,"AF: Unlisted, Unlisted"
348,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 473-500"
349,IS: 0304-3923
350,AV: http://www.sciencedirect.com/science/journal/03043932
351,DT: Journal Article
352,PY: 1976
353,DE: Macroeconomic Theory--General 0230Fiscal Policy 3216Fiscal Theory and Policy--General 3210Stabilization Theories and Policies 1331
354,LA: English
355,UD: 199006
356,AN: 0091759
357,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
358,TI: Econometric Exogeneity: A Reply
359,"AU: Jacobs, Rodney L."
360,AF: Unlisted
361,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 523-27"
362,IS: 0304-3923
363,AV: http://www.sciencedirect.com/science/journal/03043932
364,DT: Journal Article
365,PY: 1976
366,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112Inflation Theories, Studies Illustrating Inflation Theories 1342"
367,GD: U.S.
368,GR: Northern America
369,LA: English
370,UD: 199006
371,AN: 0091760
372,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
373,TI: Campaigning for Monetary Reform: The Federal Reserve Bank of St. Louis in 1959 and 1960
374,"AU: Meigs, A. James"
375,AF: Unlisted
376,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 439-53"
377,IS: 0304-3923
378,AV: http://www.sciencedirect.com/science/journal/03043932
379,DT: Journal Article
380,PY: 1976
381,"DE: Domestic Monetary Policy, Including All Central Banking Topics 3116"
382,GD: U.S.
383,GR: Northern America
384,LA: English
385,UD: 199006
386,AN: 0091761
387,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
388,TI: Monetary and Other Explanations of the Start of the Great Depression
389,"AU: Meltzer, Allan H."
390,AF: Unlisted
391,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 455-71"
392,IS: 0304-3923
393,AV: http://www.sciencedirect.com/science/journal/03043932
394,DT: Journal Article
395,PY: 1976
396,DE: Domestic Monetary Theory and Policy 3110Economic History--United States and North America--History of Public Economic Policy (all levels) 0423
397,GD: U.S.
398,GR: Northern America
399,LA: English
400,UD: 199006
401,AN: 0091762
402,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
403,TI: Econometric Exogeneity: Response
404,"AU: Sargent, Thomas J."
405,AF: Unlisted
406,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 529"
407,IS: 0304-3923
408,AV: http://www.sciencedirect.com/science/journal/03043932
409,DT: Journal Article
410,PY: 1976
411,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
412,LA: English
413,UD: 199006
414,AN: 0091763
415,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
416,TI: Econometric Exogeneity and Alternative Estimators of Portfolio Balance Schedules for Hyperinflations: A Note
417,"AU: Sargent, Thomas J."
418,AF: Unlisted
419,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 511-21"
420,IS: 0304-3923
421,AV: http://www.sciencedirect.com/science/journal/03043932
422,DT: Journal Article
423,PY: 1976
424,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112Inflation Theories, Studies Illustrating Inflation Theories 1342"
425,LA: English
426,UD: 199006
427,AN: 0091764
428,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
429,TI: Friedman's Dynamic Models: Empirical Tests
430,"AU: Taylor, Dean"
431,AF: Unlisted
432,"SO: Journal of Monetary Economics, 2(4), November 1976, pp. 531-38"
433,IS: 0304-3923
434,AV: http://www.sciencedirect.com/science/journal/03043932
435,DT: Journal Article
436,PY: 1976
437,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
438,LA: English
439,UD: 199006
440,AN: 0091765
441,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
0,TI: Economies of Scale in Financial Institutions: A Comment
1,"AU: Cameron, Norman"
2,AF: Unlisted
3,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 123-25"
4,IS: 0304-3923
5,AV: http://www.sciencedirect.com/science/journal/03043932
6,DT: Journal Article
7,PY: 1977
8,DE: Financial Intermediaries 3140
9,LA: English
10,UD: 199006
11,AN: 0098776
12,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
13,TI: A Note on the Theory of Offsetting Capital Flows
14,"AU: Fratianni, Michele"
15,AF: Unlisted
16,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 133-38"
17,IS: 0304-3923
18,AV: http://www.sciencedirect.com/science/journal/03043932
19,DT: Journal Article
20,PY: 1977
21,DE: Open Economy Macroeconomic Theory--Balance of Payments and Adjustment Mechanisms 4312Domestic Monetary Theory and Policy 3110
22,LA: English
23,UD: 199006
24,AN: 0098777
25,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
26,TI: Empirical Issues in Monetary Policy: A Review of Monetary Aggregates and Monetary Policy
27,"AU: Friedman, Benjamin M."
28,AF: Unlisted
29,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 87-101"
30,IS: 0304-3923
31,AV: http://www.sciencedirect.com/science/journal/03043932
32,DT: Journal Article
33,PY: 1977
34,"DE: Domestic Monetary Policy, Including All Central Banking Topics 3116"
35,LA: English
36,UD: 199006
37,AN: 0098778
38,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
39,TI: Economies of Scale in Financial Institutions: A Reply
40,"AU: Halpern, Paul J., Mathewson, G. Frank"
41,"AF: Unlisted, Unlisted"
42,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 127-31"
43,IS: 0304-3923
44,AV: http://www.sciencedirect.com/science/journal/03043932
45,DT: Journal Article
46,PY: 1977
47,DE: Financial Intermediaries 3140
48,LA: English
49,UD: 199006
50,AN: 0098779
51,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
52,TI: The Demand for Money in an Open Economy: Germany and the United Kingdom
53,"AU: Hamburger, Michael J."
54,AF: Unlisted
55,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 25-40"
56,IS: 0304-3923
57,AV: http://www.sciencedirect.com/science/journal/03043932
58,DT: Journal Article
59,PY: 1977
60,"DE: Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
61,GD: Germany
62,GR: Europe
63,LA: English
64,UD: 199006
65,AN: 0098780
66,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
67,TI: Household Response to a Money Rain: Real and Portfolio Balance Effects Reconsidered
68,"AU: Hess, Alan C."
69,AF: Unlisted
70,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 103-12"
71,IS: 0304-3923
72,AV: http://www.sciencedirect.com/science/journal/03043932
73,DT: Journal Article
74,PY: 1977
75,"DE: Microeconomic Theory--Theory of the Household (Consumer Demand) 0222Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
76,LA: English
77,UD: 199006
78,AN: 0098781
79,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
80,TI: A Comment on Khan's Estimates of Hyperinflation
81,"AU: Jacobs, Rodney L."
82,AF: Unlisted
83,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 113-18"
84,IS: 0304-3923
85,AV: http://www.sciencedirect.com/science/journal/03043932
86,DT: Journal Article
87,PY: 1977
88,"DE: Inflation Theories, Studies Illustrating Inflation Theories 1342Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
89,GD: Austria
90,GR: Europe
91,LA: English
92,UD: 199006
93,AN: 0098782
94,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
95,TI: Inflation and Growth in the United Kingdom: A Longer-Run Perspective
96,"AU: Jonson, Peter D."
97,AF: Unlisted
98,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 1-23"
99,IS: 0304-3923
100,AV: http://www.sciencedirect.com/science/journal/03043932
101,DT: Journal Article
102,PY: 1977
103,"DE: Economic Studies of Developed Countries--European Countries 1223General Forecasts and Models 1322Inflation Theories, Studies Illustrating Inflation Theories 1342"
104,GD: U.K.
105,GR: Europe
106,LA: English
107,UD: 199006
108,AN: 0098783
109,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
110,TI: The Monetary Dynamics of Hyperinflation: A Reply
111,"AU: Khan, Mohsin S."
112,AF: Unlisted
113,"SO: Journal of Monetary Economics, 3(1), January 1977, pp. 119-21"
114,IS: 0304-3923
115,AV: http://www.sciencedirect.com/science/journal/03043932
116,DT: Journal Article
117,PY: 1977
118,"DE: Inflation Theories, Studies Illustrating Inflation Theories 1342Domestic Monetary Theory, Empirical Studies Illustrating Theory 3112"
119,LA: English
120,UD: 199006
121,AN: 0098784
122,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
