index,AuthorID,AuthorName
994,1114,Daniel T. Morrow
995,1115,Daniel T. Slesnick
996,1116,Daniel Trefler
997,1117,Daniel Tsiddon
998,1118,Daniel Valente Dantas
999,1119,Daniel Vine
1000,1120,Daniel Wolfenzon
1001,1121,Daniel Yi Xu
1002,1122,Daniela Del Boca
1003,1123,Daniela Glätzle-Rüetzler
1004,1124,Daniela Puzzello
1005,1125,Daniele Coen-Pirani
1006,1126,Daniele Terlizzese
1007,1127,Danielle F. Jung
1008,1128,Danny Miller
1009,1129,Danny Quah
1010,1130,Danny Yagan
1011,1131,Dario Focarelli
1012,1132,Darius Lakdawalla
1013,1133,Daron Acemoglu
1014,1135,Darren Lubotsky
1015,1137,David A. Butz
1016,1138,David A. Green
1017,1139,David A. Jaeger
1018,1140,David A. Matsa
1019,1141,David A. Miller
1020,1142,David A. Peel
1021,1143,David A. Starrett
1022,1144,David A. Wise
1023,1146,David Altig
1024,1147,David Andolfatto
1025,1148,David Atkin
1026,1149,David Austen-Smith
1027,1151,David B. Audretsch
1028,1152,David B. Gordon
1029,1153,David B. Gross
1030,1154,David Berger
1031,1155,David Besanko
1032,1156,David Bowman
1033,1157,David Bravo
1034,1158,David Burras Humphrey
1035,1159,David Butler
1036,1160,David C. Parsley
1037,1161,David C. Ribar
1038,1162,David C. Webb
1039,1164,David Cass
1040,1165,David Cesarini
1041,1166,David Clingingsmith
1042,1167,David J. Cooper
1043,1168,David Crainich
1044,1169,David Dillenberger
1045,1170,David Dollar
1046,1171,David Donaldson
1047,1172,David Dorn
1048,1173,David Dranove
1049,1174,David E. Bloom
1050,1175,David E. Card
1051,1176,David E. Fagnan
1052,1177,David E. M. Sappington
1053,1178,David E. Mills
1054,1179,David E. Runkle
1055,1180,David E. Weinstein
1056,1181,David E. Wildasin
1057,1182,David Easley
1058,1183,David F. Burgess
1059,1184,David F. Hendry
1060,1185,David F. Weiman
1061,1186,David Figlio
1062,1188,David Friedman
1063,1189,David G. Blanchflower
1064,1190,David G. Rand
1065,1191,David Gale
1066,1192,David Genesove
1067,1193,David Gill
1068,1195,David H. Autor
1069,1196,David H. Papell
1070,1197,David H. Reiley
1071,1198,David H. Romer
1072,1199,David H. Small
1073,1200,David Hemous
1074,1201,David Hirshleifer
1075,1202,David Huffman
1076,1203,David Hughart
1077,1205,David I. Laibson
1078,1206,David I. Levine
1079,1207,David J. Deming
1080,1208,David J. Zimmerman
1081,1210,David Joulfaian
1082,1211,David K. Backus
1083,1213,David K. Musto
1084,1215,David Kropp
1085,1216,David L. Crawford
1086,1217,David L. Durbin
1087,1218,David L. Hummels
1088,1219,David Lagakos
1089,1220,David Laibman
1090,1222,David Laidler
1091,1223,David Lam
1092,1224,David Lando
1093,1225,David Laster
1094,1226,David Levhari
1095,1228,David Lucca
1096,1229,David Lucking-Reiley
1097,1231,David M. Arseneau
1098,1232,David M. Blau
1099,1233,David M. Cutler
1100,1234,David M. Frankel
1101,1235,David M. G. Newbery
1102,1237,David M. Kreps
1103,1238,David M. Lilien
1104,1239,David M. Modest
1105,1241,David Marmaros
1106,1242,David Martimort
1107,1243,David Mayer-Foulkes
1108,1244,David Mayers
1109,1245,David McAdams
1110,1246,David McKenzie
1111,1247,David Myatt
1112,1248,David N. DeJong
1113,1249,David N. Laband
1114,1250,David N. Margolis
1115,1251,David N. Weil
1116,1251,David N. Well
1117,1253,David Neumark
1118,1255,David P. Baron
1119,1257,David Pines
1120,1258,David Popp
1121,1259,David Porter
1122,1260,David Pozen
1123,1261,David Rahman
1124,1262,David Rapson
1125,1263,David Reitman
1126,1264,David Renelt
1127,1265,David Rojo Arjona
1128,1268,David S. Ahn
1129,1269,David S. Bizer
1130,1270,David S. Brookshire
1131,1271,David S. Bullock
1132,1272,David S. Evans
1133,1273,David S. Johnson
1134,1274,David S. Kaplan
1135,1275,David S. Lee
1136,1276,David S. Lyle
1137,1277,David S. Scharfstein
1138,1279,David Scarborough
1139,1281,David Schmeidler
1140,1282,David Scoones
1141,1283,David Sims
1142,1284,David Soskice
1143,1285,David Spector
1144,1286,David Sraer
1145,1287,David Stromberg
1146,1289,David T. Robinson
1147,1290,David Thesmar
1148,1291,David W. Galenson
1149,1292,David W. Wilcox
1150,1295,David Wheeler
1151,1296,David Whipple
1152,1298,David Y. Albouy
1153,1299,David Yanagizawa-Drott
1154,1300,David Zervos
1155,1301,David Zilberman
1156,1303,David de la Croix
1157,1304,Davide Cantoni
1158,1305,Davin Chor
1159,1306,Day Manoli
1160,1307,Daylian M. Cain
1161,1308,Dean C. Mountain
1162,1309,Dean Corbae
1163,1312,Dean Lueck
1164,1313,Dean P. Foster
1165,1314,Dean R. Hyslop
1166,1315,Dean R. Lillard
1167,1316,Dean S. Karlan
1168,1317,Dean Taylor
1169,1318,Dean Yang
1170,1319,Debasis Mishra
1171,1320,Deborah Haas-Wilson
1172,1321,Deborah J. Lucas
1173,1323,Deborah F. Minehart
1174,1324,Debraj Ray
1175,1325,Decio Coviello
1176,1326,Delia Furtado
1177,1327,Demetrio Simōes
1178,1328,Demian Pouzo
1179,1329,Denis Gromb
1180,1330,Dennis A. Yao
1181,1332,Dennis Epple
1182,1333,Dennis F. Shea
1183,1334,Dennis J. Snower
1184,1335,Dennis D. Kimko
1185,1336,Dennis Kristensen
1186,1337,Dennis L. Chinn
1187,1338,Dennis L. Gärtner
1188,1339,Dennis Tao Yang
1189,1340,Dennis W. Carlton
1190,1341,Derek A. Neal
1191,1342,Derek C. Jones
1192,1344,Dermot J. Hayes
1193,1345,Dermot Leahy
1194,1346,Devashish Mitra
1195,1347,Devesh Rustagi
1196,1348,Devin G. Pope
1197,1349,Devra L. Golbe
1198,1350,Dezsö Szalay
1199,1351,Dhananjay K. Gode
1200,1352,Diane Whitmore Schanzenbach
1201,1353,Didier Laussel
1202,1354,Diego Comin
1203,1355,Diego Puga
1204,1356,Diego Restuccia
1205,1357,Diego Rybski
1206,1358,Dilip Abreu
1207,1359,Dilip Mookherjee
1208,1360,Dimitri Vayanos
1209,1361,Dimitris N. Politis
1210,1362,Dimitris Papanikolaou
1211,1363,Dina Mayzlin
1212,1364,Dina Shatnawi
1213,1365,Dinah Rosenberg
1214,1366,Dipak K. Gupta
1215,1367,Dipjyoti Majumdar
1216,1368,Dirk Bergemann
1217,1369,Dirk Engelmann
1218,1370,Dirk Krueger
1219,1371,Dirk Niepelt
1220,1372,Dmitriy Kvasov
1221,1373,Dmitriy Stolyarov
1222,1374,Doh-Shin Jeon
1223,1375,Doireann Fitzgerald
1224,1376,Dolf Talman
1225,1377,Domenico Menicucci
1226,1378,Dominique Demougin
1227,1379,Dominique Goux
1228,1380,Don E. Roper
1229,1381,Don Ethridge
1230,1382,Don Fullerton
1231,1383,Don H. Choi
1232,1384,Don L. Coursey
1233,1386,Donal O'Neill
1234,1387,Donald B. Marron
1235,1388,Donald Cox
1236,1390,Donald B. Hausch
1237,1391,Donald J. Meyer
1238,1392,Donald J. O'Hara
1239,1393,Donald Keenan
1240,1395,Donald M. Waldman
1241,1398,Donald P. Morgan
1242,1399,Donald R. Davis
1243,1400,Donald R. Deere
1244,1401,Donald R. Haurin
1245,1402,Donald B. Rubin
1246,1403,Donald S. Kenkel
1247,1404,Donald S. Shepard
1248,1405,Donald S. Siegel
1249,1406,Donald W. K. Andrews
1250,1407,Donald Wittman
1251,1408,Donggyu Sul
1252,1409,Donghoon Lee
1253,1410,Donna M. Costello
1254,1411,Dora Gicheva
1255,1412,Dora L. Costa
1256,1413,Doriana Ruffino
1257,1414,Dorla A. Evans
1258,1415,Dou-Yan Yang
1259,1416,Doug Smith
1260,1417,Douglas A. Greenley
1261,1418,Douglas A. Irwin
1262,1419,Douglas Almond
1263,1421,Douglas G. Steigerwald
1264,1422,Douglas Gale
1265,1423,Douglas Gollin
1266,1424,Douglas H. Blair
1267,1425,Douglas H. Joines
1268,1426,Douglas Holtz-Eakin
1269,1427,Douglas K. Pearce
1270,1428,Douglas L. Miller
1271,1429,Douglas O. Staiger
1272,1430,Douglas S. West
1273,1432,Douglas V. DeJong
1274,1433,Douglas W. Caves
1275,1434,Douglas W. Diamond
1276,1435,Dov Fried
1277,1436,Dov Monderer
1278,1437,Dov Samet
1279,1438,Dragon Yongjun Tang
1280,1439,Drazen Prelec
1281,1440,Drew Fudenberg
1282,1441,Duc-Tho Nguyen
1283,1442,Duncan Black
1284,1443,Duncan I. Simester
1285,1444,Duncan James
1286,1445,Duncan K. Foley
1287,1446,Duncan Thomas
1288,1447,Dwayne Benjamin
1289,1448,Dwight R. Lee
1290,1449,E. Woodrow Eckard
1291,1450,E. Elisabet Rutström
1292,1451,E. Glen Weyl
1293,1452,E. Han Kim
1294,1453,E. Kwan Choi
1295,1454,Enno Mammen
1296,1455,E. Ray Dorsey
1297,1456,Eric Renault
1298,1457,E. Somanathan
1299,1458,E. Trubowitz
1300,1459,Edward J. Vytlacil
1301,1460,Earl A. Thompson
1302,1461,Ebonya L. Washington
1303,1463,Ed Hopkins
1304,1464,Eddie Dekel
1305,1465,Edgar K. Browning
1306,1466,Edgar L. Feige
1307,1467,Edi Karni
1308,1468,Edmund S. Phelps
1309,1469,Eduardo Faingold
1310,1470,Eduardo Levy-Yeyati
1311,1471,Eduardo M. Azevedo
1312,1472,Eduardo M. R. A. Engel
1313,1473,Eduardo Perez-Richet
1314,1474,Edward C. Prescott
1315,1475,Edward E. Leamer
1316,1476,Edward E. Schlee
1317,1478,Edward J. Green
1318,1480,Edward John Ray
1319,1481,Edward K. Offenbacher
1320,1482,Edward Kung
1321,1483,Edward Kutsoati
1322,1484,Edward L. Glaeser
1323,1486,Edward M. Gramlich
1324,1487,Edward Miguel
1325,1488,Edward Montgomery
1326,1489,Edward Morrison
1327,1490,Edward N. Wolff
1328,1491,Edward P. Kahn
1329,1492,Edward P. Lazear
1330,1494,Edward Saraydar
1331,1496,Edward Simpson Prescott
1332,1499,Edwin G. West
1333,1500,Edwin Lai
1334,1501,Edwin Mansfield
1335,1502,Efe A. Ok
1336,1503,Efraim Benmelech
1337,1504,Efraim Sadka
1338,1505,Efstathios Paparoditis
1339,1506,Egon Zakrajšek
1340,1507,Ehsan U. Choudhri
1341,1508,Ehud Kalai
1342,1509,Ehud Lehrer
1343,1510,Eilon Solan
1344,1511,Eirik Gaard Kristiansen
1345,1512,Eitan Berglas
1346,1513,Eitan Gerstner
1347,1514,Eitan Muller
1348,1515,Ekaterina Zhuravskaya
1349,1516,Ekaterini Kyriazidou
1350,1517,Elchanan Ben-Porath
1351,1518,Eldar Shafir
1352,1519,Eleanor Jawon Choi
1353,1520,Elena Asparouhova
1354,1521,Elena Krasnokutskaya
1355,1522,Elena Reutskaja
1356,1523,Elena Stancanelli
1357,1524,Eleonora E. M. Nillesen
1358,1525,Elhanan Helpman
1359,1527,Eli Bekman
1360,1527,Eli Berman
1361,1528,Eli M. Noam
1362,1529,Eliana A. Cardoso
1363,1530,Eliana Garces
1364,1531,Eliana La Ferrara
1365,1532,Elias Dinopoulos
1366,1533,Elias Papaioannou
1367,1534,Elie Tamer
1368,1535,Elinor Ostrom
1369,1536,Elisabeth M. Landes
1370,1537,Elisabeth R. Gerber
1371,1538,Elise S. Brezis
1372,1539,Elizabeth Asiedu
1373,1540,Elizabeth B. Cammack
1374,1542,Elizabeth Dhuey
1375,1543,Elizabeth Hoffman
1376,1544,Elizabeth J. Warner
1377,1545,Elizabeth King
1378,1546,Elizabeth U. Cascio
1379,1547,Ellen R. McGrattan
1380,1547,Ellen R. Mcgrattan
1381,1549,Elliot Anenberg
1382,1550,Elliott Peranson
1383,1551,Ellyn Creasey
1384,1552,Elmar Mertens
1385,1553,Emanuel Ornelas
1386,1554,Emanuela Cardia
1387,1555,Emeric Henry
1388,1556,Emi Nakamura
1389,1557,Emiel Maasland
1390,1558,Emilio Gutierrez
1391,1559,Emilson C. D. Silva
1392,1560,Emily C. Lawrance
1393,1561,Emily Oster
1394,1562,Emin M. Dinlersoz
1395,1563,Emir Kamenica
1396,1564,Emmanuel A. Abbe
1397,1565,Emmanuel Farhi
1398,1566,Emmanuel Guerre
1399,1567,Emmanuel Saez
1400,1568,Emmanuelle Auriol
1401,1569,Emmett B. Keeler
1402,1570,Enghin Atalay
1403,1571,Enid Dennis
1404,1572,Enlinson Mattos
1405,1573,Ennio Stacchetti
1406,1575,Enrica Detragiache
1407,1576,Enrico C. Perotti
1408,1577,Enrico Gambino
1409,1578,Enrico Moretti
1410,1580,Enrico Rettore
1411,1581,Enrico Spolaore
1412,1582,Enrique G. Mendoza
1413,1583,Enrique Seira
1414,1584,Enrique Sentana
1415,1585,Enriqueta Aragones
1416,1586,Eran Hanany
1417,1587,Eran Shmaya
1418,1588,Eran Yashiv
1419,1589,Erhan Artuç
1420,1590,Eric A. Hanushek
1421,1591,Eric A. Verhoogen
1422,1592,Eric B. Rasmusen
1423,1593,Eric Bartelsman
1424,1595,Eric Budish
1425,1596,Eric Chaney
1426,1597,Eric D. Gould
1427,1598,Eric French
1428,1599,Eric Gautier
1429,1601,Eric Hughson
1430,1602,Eric J. Toder
1431,1603,Eric M. Leeper
1432,1604,Eric M. Rice
1433,1606,Eric Maurin
1434,1607,Eric Moulines
1435,1608,Eric O'N. Fisher
1436,1609,Eric P. Bettinger
1437,1610,Eric Posner
1438,1611,Eric R. Sims
1439,1614,Eric S. Maskin
1440,1615,Eric S. Rosengren
1441,1616,Eric S. Taylor
1442,1617,Eric Smith
1443,1618,Eric T. Anderson
1444,1619,Eric T. Swanson
1445,1620,Eric van Wincoop
1446,1621,Eric Van den Steen
1447,1623,Eric W. Bond
1448,1624,Eric Werker
1449,1625,Eric Zitzewitz
1450,1627,Erica Field
1451,1628,Erica L. Groshen
1452,1629,Erich Battistin
1453,1630,Erich Muehlegger
1454,1631,Erik Berglöf
1455,1632,Erik Bloom
1456,1633,Erik Brynjolfsson
1457,1634,Erik Eyster
1458,1635,Erik Hornung
1459,1636,Erik Hurst
1460,1637,Erik Lichtenberg
1461,1638,Erik Meyersson
1462,1639,Erik O. Kimbrough
1463,1640,Erik Plug
1464,1641,Erik Snowberg
1465,1641,Erik Snowbergand
1466,1643,Erik Stafford
1467,1644,Erik Wengstrom
1468,1645,Erik Ø. Sørensen
1469,1646,Erika McEntarfer
1470,1647,Erin T. Mansur
1471,1648,Erin Troland
1472,1649,Erkut Y. Ozbay
1473,1650,Ernest Sergenti
1474,1651,Ernesto Dal Bó
1475,1652,Ernesto Schargrodsky
1476,1653,Ernst Fehr
1477,1654,Ernst Maug
1478,1655,Ernst R. Berndt
1479,1656,Ernst-Ludwig von Thadden
1480,1657,Erwan Quintin
1481,1659,Erwin H. Bulte
1482,1663,Esben Schultz
1483,1664,Espen R. Moen
1484,1665,Esteban F. Klor
1485,1667,Esteban Rossi–Hansberg
1486,1668,Estelle Cantillon
1487,1669,Esther Duflo
1488,1670,Ethan Bueno de Mesquita
1489,1671,Ethan Kaplan
1490,1672,Ethan Lewis
1491,1673,Etienne Gagnon
1492,1674,Etienne Lehmann
1493,1675,Etienne Wasmer
1494,1676,Ettore F. Infante
1495,1677,Eugene Choo
1496,1678,Eugene F. Fama
1497,1679,Eugene Kandel
1498,1680,Eugene Silberberg
1499,1681,Eugene Smolensky
1500,1682,Eugene Steuerle
1501,1683,Eugenio J. Miravete
1502,1684,Eva O. Arceo-Gomez
1503,1685,Eva de Francisco
1504,1686,Evan F. Koenig
1505,1687,Evan J. Taylor
1506,1688,Evan Moore
1507,1689,Evangelos O. Simos
1508,1690,Eve Caroli
1509,1691,Evgeny Zhelobodko
1510,1692,Ewout Verriest
1511,1693,Eyran J. Gisches
1512,1694,Eytan Sheshinski
1513,1695,F. Andrew Hanssen
1514,1696,F. Maxwell Harper
1515,1697,F. Thomas Juster
1516,1698,Fabian Herweg
1517,1699,Fabian Lange
1518,1700,Fabian Waldinger
1519,1701,Fabiano Schivardi
1520,1702,Fabien Postel-Vinay
1521,1704,Fabio Ghironi
1522,1705,Fabio Maccheroni
1523,1706,Fabio Panetta
1524,1707,Fabio Schiantarelli
1525,1708,Fabio Tufano
1526,1709,Fabrizio Mattesini
1527,1710,Fabrizio Perri
1528,1711,Fabrizio Zilibotti
1529,1712,Fahad Khalil
1530,1713,Fali Huang
1531,1714,Fang-Fang Tang
1532,1715,Faruk Gul
1533,1716,Fatih Guvenen
1534,1717,Faustine Perrin
1535,1718,Fausto Panunzi
1536,1719,Federico A. Bugni
1537,1720,Federico Ciliberto
1538,1721,Federico Echenique
1539,1722,Federico Etro
1540,1723,Federico M. Bandi
1541,1724,Federico Ravenna
1542,1725,Federico Sturzenegger
1543,1726,Felix Kubler
1544,1727,Felix Oberholzer-Gee
1545,1728,Felix R. FitzRoy
1546,1729,Felix Várdy
1547,1730,Feng Zhu
1548,1731,Ferdinand Rauch
1549,1732,Fernanda Brollo
1550,1733,Fernanda Nechio
1551,1735,Fernando Broner
1552,1736,Fernando E. Alvarez
1553,1737,Fernando Ferreira
1554,1738,Filip Matejka
1555,1738,Filip Matêjka
1556,1740,Filipe R. Campante
1557,1742,Finn E. Kydland
1558,1744,Fiona Greig
1559,1745,Fiona M. Scott Morton
1560,1747,Firouz Gahvari
1561,1748,Flavio Cunha
1562,1749,Flip Klijn
1563,1750,Florencio Lopez-de-Silanes
1564,1752,Florian Ederer
1565,1753,Florian Herold
1566,1754,Florian Hoffmann
1567,1755,Florian Jung
1568,1756,Florian Scheuer
1569,1757,Florian Schulz
1570,1758,Florian Zettelmeyer
1571,1759,Florin O. Bilbiie
1572,1761,France Portrait
1573,1762,Francesc Marmol
1574,1763,Francesca Cornaglia
1575,1764,Francesca Molinari
1576,1765,Francesco Bartolucci
1577,1766,Francesco Bianchi
1578,1767,Francesco Caselli
1579,1768,Francesco Drago
1580,1769,Francesco Feri
1581,1770,Francesco Giavazzi
1582,1771,Francesco Lippi
1583,1772,Francesco Trebbi
1584,1773,Francine D. Blau
1585,1774,Francine Lafontaine
1586,1775,Francis A. Longstaff
1587,1777,Francis E. Warnock
1588,1778,Francis Kramarz
1589,1779,Francis T. Lui
1590,1780,Francis Vella
1591,1781,Francis X. Diebold
1592,1782,Francisca M. Antman
1593,1783,Francisco Alcalá
1594,1784,Francisco C. de la Chesnaye
1595,1785,Francisco Covas
1596,1786,Francisco J. Buera
1597,1787,Francisco J. Ruge-Murcia
1598,1788,Francisco Lagos
1599,1789,Francisco M. Gonzalez
1600,1791,Francisco Perez-Gonzalez
1601,1791,Francisco Pérez-González
1602,1792,Franck Portier
1603,1794,"Frank A. Wolak, Jr."
1604,1795,Frank Chaloupka
1605,1796,Frank D. Lewis
1606,1797,Frank Heinemann
1607,1798,Frank Kleibergen
1608,1799,Frank Levy
1609,1800,Frank M. Gollop
1610,1801,Frank Riedel
1611,1802,Frank Schorfheide
1612,1803,Frank Verboven
1613,1804,Frank Westermann
1614,1805,Frank Windmeijer
1615,1807,Franklin Allen
1616,1808,Franklin M. Fisher
1617,1809,Franklin R. Edwards
1618,1810,Franziska Ohnsorge
1619,1811,François Bourguignon
1620,1812,François Fontaine
1621,1813,François Gourio
1622,1814,François Maniquet
1623,1815,François Ortalo-Magné
1624,1816,François R. Velde
1625,1817,François Salanié
1626,1819,Fred Goldman
1627,1820,Frederic S. Mishkin
1628,1821,Frederic Vermeulen
1629,1822,Frederic Warzynski
1630,1823,Frederick Carl Nold
1631,1824,Frederico Belo
1632,1825,Frederico Finan
1633,1826,Fredrik Heyman
1634,1827,Fredrik Sjöholm
1635,1828,Friedrich Schneider
1636,1829,Frode Steen
1637,1830,Frédéric Koessler
1638,1831,Fuhito Kojima
1639,1832,Fumio Hayashi
1640,1833,Fushing Hsieh
1641,1835,G. Frank Mathewson
1642,1836,G. Michael Winkler
1643,1837,Gurcharan S. Laumas
1644,1838,G. Thomas Woodward
1645,1839,G. William Schwert
1646,1840,Gabriel A. Lozada
1647,1842,Gabriel Chodorow-Reich
1648,1843,Gabriel D. Carroll
1649,1844,Gabriel Jiménez
1650,1845,Gabriel Y. Weintraub
1651,1846,Gabriel Zucman
1652,1847,Gabriele Camera
1653,1848,Gabriele Fiorentini
1654,1849,Gabrielle Demange
1655,1850,Gadi Barlevy
1656,1851,Gail E. Makinen
1657,1852,Galina Vereshchagina
1658,1853,Gara Afonso
1659,1854,"Gardner M. Brown, Jr."
1660,1855,Garey C. Durden
1661,1856,Garey Ramey
1662,1857,Garry F. Barrett
1663,1858,Garth Saloner
1664,1859,Gary A. Hoover
1665,1860,Gary A. Zarkin
1666,1863,Gary Burtless
1667,1864,Gary Chamberlain
1668,1865,Gary Charness
1669,1866,Gary D. Hansen
1670,1867,Gary D. Libecap
1671,1869,Gary E. Bolton
1672,1870,Gary Gorton
1673,1871,Gary Lyn
1674,1872,Gary M. Anderson
1675,1873,Gary P. Sampson
1676,1874,Gary Richardson
1677,1875,Gary S. Becker
1678,1876,Gary Smith
1679,1877,Gary Solon
1680,1878,Gary V. Engelhardt
1681,1879,Gary V. Johnson
1682,1880,Gautam Gowrisankaran
1683,1881,Gautam Rao
1684,1882,Gautam Tripathi
1685,1883,Gauti B. Eggertsson
1686,1884,Gavin Wright
1687,1885,Geert Ridder
1688,1886,Gene E. Mumy
1689,1888,Gene M. Grossman
1690,1889,Geng Li
1691,1890,Geoffrey F. Joyce
1692,1891,Geoffrey Gee
1693,1892,Geoffrey Kingston
1694,1893,Geoffrey M. B. Tootell
1695,1894,Geoffrey R. Dunbar
1696,1895,Geoffrey Tate
1697,1896,Geoffrey Woglom
1698,1897,Geoffroy de Clippel
1699,1899,Georg Kirchsteiger
1700,1900,Georg Schaur
1701,1902,Georg Weizsacker
1702,1902,Georg Weizsäcker
1703,1903,George A. Akerlof
1704,1904,George Alessandria
1705,1906,George C. Bitros
1706,1907,George E. Tauchen
1707,1909,George G. Daly
1708,1910,George Hall
1709,1911,George J. Borjas
1710,1912,George J. Mailath
1711,1913,George J. Stigler
1712,1914,George Jakubson
1713,1916,George Loewenstein
1714,1917,George M. Constantinides
1715,1918,George M. von Furstenberg
1716,1921,George Norman
1717,1922,George P. Baker
1718,1923,George R. Boyer
1719,1924,George R. Moore
1720,1925,George R. Neumann
1721,1926,George S. Alogoskoufis
1722,1927,George S. Tavlas
1723,1928,George S. Tolley
1724,1930,George W. Evans
1725,1931,George W. Stadler
1726,1932,George Wu
1727,1933,George-Levi Gayle
1728,1934,George-Marios Angeletos
1729,1935,Georges Dionne
1730,1936,Georges Gallais-Hamonno
1731,1937,Georgi Kocharkov
1732,1938,Georgy Egorov
1733,1940,Gerald E. Auten
1734,1941,"Gerald P. O'Driscoll, Jr."
1735,1942,Gerald S. Oettinger
1736,1943,Gerald W. Scully
1737,1944,Gerard Gennotte
1738,1945,Gerard J. Van Den Berg
1739,1946,Gerard Llobet
1740,1950,Gergely Ujhelyi
1741,1951,Gerhard Glomm
1742,1952,Gerhard Sorger
1743,1953,German Blanco
1744,1954,Germán P. Pupato
1745,1955,Gernot Doppelhofer
1746,1956,Gershon Feder
1747,1957,Gharad Bryan
1748,1958,Ghazala Mansuri
1749,1959,Giacomo A. M. Ponzetto
1750,1960,Giacomo Bonanno
1751,1961,Giacomo Calzolari
1752,1962,Giacomo De Giorgi
1753,1963,Gian Luca Clementi
1754,1964,Gian Maria Milesi-Ferretti
1755,1965,Giancarlo Corsetti
1756,1966,Gianmarco I. P. Ottaviano
1757,1967,Gianni Amisano
1758,1968,Gianni De Fraja
1759,1969,Gikas A. Hardouvelis
1760,1970,Gil Kalai
1761,1971,Gil Riella
1762,1972,Gilat Levy
1763,1973,"Gilbert W. Bassett, Jr."
1764,1974,Gilles Duranton
1765,1975,Gilles Postel-Vinay
1766,1976,Gilles Saint-Paul
1767,1977,Ginger Zhe Jin
1768,1978,Giorgio E. Primiceri
1769,1979,Giorgio Topa
1770,1980,Giovanna Prennushi
1771,1981,Giovanni Gallipoli
1772,1982,Giovanni L. Violante
1773,1983,Giovanni Maggi
1774,1984,Giovanni Peri
1775,1985,Giovanni Ponti
1776,1986,Gita Gopinath
1777,1987,Giuseppe Bertola
1778,1988,Giuseppe Cavaliere
1779,1989,Giuseppe Moscarini
1780,1990,Giuseppe Parigi
1781,1991,Glen R. Waddell
1782,1993,Glenn C. Blomquist
1783,1994,Glenn C. Loury
1784,1995,Glenn D. Rudebusch
1785,1996,Glenn Ellison
1786,1998,Glenn M. MacDonald
1787,2001,Glenn W. Boyle
1788,2002,Glenn W. Harrison
1789,2003,Godfrey Keller
1790,2004,Gopi Shah Goda
1791,2005,Gordon B. Dahl
1792,2006,Gordon C. Rausser
1793,2008,Gordon H. Hanson
1794,2010,Gordon Leitch
1795,2011,Gordon M. Myers
1796,2012,Gordon Tullock
